LinkID,RecID,q1c_relation,q1d_date,State,q2d_date,q2e_houseID,q2e_visitNo,q2e_tblRecord,q1_pumpGas,q2_spill,q3_sit,q4_open,q5_garage,q6_make,q6_model,q6_year,q7_clean,q8_start,q9_grill,q10_tobacco,q11_perfume,q12_airfreshner,q13_travel,q13_totalmins,q14_indoors,q14_totalmins,q15_vehicle,q15_totalmins,q16_swimming,q16_totalmins,q17_cleaning,q17_totalmins,q18_workshop,q18_totalmins,q19_windows,q19_totalmins,q20_bath,q20_totalmins,q21_shower,q21_totalmins,q22_shower,q22_totalmins,q23_markers,q23_totalmins,q24_incense,q24_totalmins,q25_centralair,q25_temperature,q25_type,q25_totalmins,q26_windowAC,q26_type,q26_totalmins,q26_rooms,q27_atticfan,q27_totalmins,q28_evapcooler,q28_totalmins,q29_fan,q29_totalmins,q30_windowfan,q30_totalmins,q31_exhaustfan,q31_totalmins,q32_woodstove,q32_totalmins,q32b_fumes,q32b_totalmins,q33_oilfurnace,q33_totalmins,q33b_fumes,q33b_totalmins,q34_keroseneheater,q34_totalmins,q34b_fumes,q34b_totalmins,q35_unventedgas,q35_totalmins,q35b_fumes,q35b_totalmins,q36_fireplace,q36_totalmins,q36b_fumes,q36b_totalmins,q37_oven,q37_totalmins,q38_centralheat,q38_totalmins,q39_elecprecip,q39_totalmins,q40_humidifier,q40_totalmins,q41_otherair,q41a_HEPA,q41a_totalmins,q41b_odorreducer,q41b_totalmins,q41c_other,q41c_desc,q41c_totalmins,q42_dishwasher,q42_totalmins,q43_clotheswasher,q43_totalmins,q44_clothesdryer,q44_totalmins,q45_drycleaning,q45_totalmins,q46_wax,q46_totalmins,q47_polishremover,q47_totalmins,q48_paints,q48b_you,q48b_totalmins,q48c_other,q48c_totalmins,q49_glue,q49b_you,q49b_totalmins,q49c_other,q49c_totalmins,q50_gasmower,q50b_you,q50b_totalmins,q50c_other,q50c_totalmins,q51_chainsaw,q51b_you,q51b_totalmins,q51c_other,q51c_totalmins,q52_sander,q52b_you,q52b_totalmins,q52c_other,q52c_totalmins,q53_pesticide,q53b_you,q53b_totalmins,q53c_other,q53c_totalmins,q54_vacuuming,q54b_you,q54b_totalmins,q54c_other,q54c_totalmins,q55_sweeping,q55b_you,q55b_totalmins,q55c_other,q55c_totalmins,q56_dusting,q56b_you,q56b_totalmins,q56c_other,q56c_totalmins,q57_cleaning,q57_list,q57b_you,q57b_totalmins,q57c_other,q57c_totalmins,q58_gardening,q58b_you,q58b_totalmins,q58c_other,q58c_totalmins,q59_woodworking,q59b_you,q59b_totalmins,q59c_other,q59c_totalmins,q60_welding,q60b_you,q60b_totalmins,q60c_other,q60c_totalmins,q61_cookinginside,q61b_you,q61b_totalmins,q61c_other,q61c_totalmins,q61d_exhaustfan,q61d_totalmins,q62_cookingoutside,q62b_you,q62b_totalmins,q62c_other,q62c_totalmins,q62_distance,q63_parkvehicle,q63_totalmins,q63b_detached,q63b_totalmins,q63c_carport,q63c_totalmins,q64_startvehicle,q64_totalmins,q64b_detached,q64b_totalmins,q64c_carport,q64c_totalmins,q65_dieselparked,q66_neardiesel
TX095230,671,NA,2000-12-02,TX,2000-12-02,TX295,2,95,Y,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,Y,90,N,0,N,0,N,0,Y,30,N,0,N,0,N,0,Y,20,Y,30,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,Y,2880,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,90,Y,120,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,10,N,0,Y,Y,15,N,0,Y,"AJAX, WINDOX, 409",Y,30,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,2,N,N
TX096230,674,NA,2000-12-15,TX,2000-12-15,TX296,2,96,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,Y,10,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,15,Y,45,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,30,Y,30,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,15,N,0,N,N,0,N,0,Y,FABULOSO,Y,5,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,30,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
TX097230,676,NA,2000-12-20,TX,2000-12-20,TX297,2,97,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,Y,20,N,0,N,0,N,0,Y,120,N,0,N,0,N,0,Y,25,Y,450,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,Y,120,N,0,Y,180,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,2400,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,300,Y,300,N,0,N,0,N,0,Y,Y,240,N,0,Y,Y,2,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,20,N,0,N,N,0,N,0,Y,"PINAL WINDEX",Y,40,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,Y,0,N,0,Y,2880,N,0,N,0,Y,10,N,N
TX098230,684,NA,2000-12-15,TX,2000-12-15,TX298,2,98,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,120,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,30,Y,150,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,120,Y,180,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,20,N,0,Y,Y,10,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,20,N,N
TX099230,690,NA,2000-12-15,TX,2000-12-15,TX299,2,99,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,40,N,0,N,0,N,0,Y,20,N,0,N,0,N,0,Y,20,Y,20,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,N,0,N,0,Y,20,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,60,Y,90,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,5,N,0,Y,Y,10,N,0,N,N,0,N,0,Y,FESTIVAL,Y,20,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2160,N,0,N,0,Y,2,C,C
TX001140,373,NA,1999-06-25,TX,1999-06-25,TX301,1,1,N,Y,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,75,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,35,Y,65,N,0,N,0,Y,80,C,2880,N,N,0,NA,N,0,N,0,Y,1440,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,50,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,100,N,0,N,N,0,N,0,Y,Y,60,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,1,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
TX011140,395,NA,1999-09-10,TX,1999-09-10,TX311,1,11,N,N,Y,Y,N,NA,NA,0,N,N,N,N,Y,N,Y,10,N,0,N,0,N,0,N,0,N,0,Y,360,N,0,Y,15,Y,120,Y,5,N,0,N,0,N,0,Y,C,1440,"LIVING, BEDROOM",N,0,N,0,Y,20,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,Y,Y,10,Y,10,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,N,0,N,N,0,N,0,0,N,0,Y,2880,N,0,N,0,Y,5,N,0,N,N
TX012140,399,NA,1999-09-29,TX,1999-09-29,TX312,1,12,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,Y,60,N,0,N,0,N,0,N,0,N,0,N,0,Y,25,Y,25,Y,75,Y,1,Y,5,Y,70,C,2880,N,N,0,NA,N,0,N,0,Y,2880,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,5,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,5,N,N
TX018140,412,NA,1999-12-23,TX,1999-12-23,TX318,1,18,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,45,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,10,Y,20,Y,5,Y,15,N,0,N,0,N,N,0,NA,N,0,N,0,Y,2880,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,60,Y,60,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,10,N,N
TX047140,475,NA,2000-04-12,TX,2000-04-12,TX347,1,47,N,N,Y,N,N,NA,NA,0,N,N,N,N,Y,Y,Y,15,N,0,N,0,N,0,Y,10,N,0,Y,20,N,0,Y,60,Y,90,Y,180,N,0,Y,75,E,2880,N,N,0,NA,N,0,N,0,N,0,N,0,Y,60,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,120,Y,60,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,10,N,0,N,N,0,N,0,Y,"MR CLEAN, WINDEX, CHLOROX, & L",N,0,Y,30,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
TX048140,483,NA,2000-04-30,TX,2000-04-30,TX348,1,48,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,15,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,20,Y,120,N,0,N,0,N,0,N,0,Y,C,2880,"KITCHEN, LIVING",N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,40,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
TX049140,490,NA,2000-04-12,TX,2000-04-14,TX349,1,49,Y,N,Y,N,N,NA,NA,0,N,N,N,N,N,N,Y,90,N,0,N,0,N,0,N,0,N,0,N,0,Y,30,Y,60,Y,80,Y,10,N,0,Y,75,C,1440,N,N,0,NA,N,0,N,0,Y,2880,N,0,Y,20,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,60,Y,120,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,15,Y,N,0,Y,10,N,N,0,N,0,N,NA,N,0,N,0,Y,Y,10,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,15,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
TX052140,496,NA,2000-04-28,TX,2000-04-28,TX352,1,52,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,40,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,Y,40,Y,120,N,0,Y,180,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,Y,180,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,180,N,0,N,0,N,0,N,0,N,N,0,N,0,Y,Y,3,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,60,Y,N,0,Y,10,N,N,0,N,0,Y,"CLOROX, PINAL, DETERGENTE",N,0,Y,30,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,40,Y,Y
TX056140,508,NA,2000-05-10,TX,2000-05-10,TX356,1,56,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,Y,60,Y,140,N,0,Y,1200,N,0,N,0,Y,D,1440,NA,N,0,N,0,N,0,N,0,Y,15,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,90,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,40,N,N,0,N,0,N,N,0,N,0,Y,"PINAL, CLOROX, AJAX",N,0,Y,15,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,1740,N,0,Y,3,N,0,N,N
TX058140,516,NA,2000-05-12,TX,2000-05-12,TX358,1,58,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,N,30,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,30,Y,120,N,0,N,0,N,0,N,0,Y,C,2880,LIVING,N,0,N,0,Y,2880,Y,540,Y,150,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,60,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,30,N,N,0,N,0,Y,WINDEX,N,0,Y,10,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2700,N,0,N,0,Y,10,Y,N
TX059140,520,NA,2000-05-12,TX,2000-05-12,TX359,1,59,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,180,N,0,N,0,N,0,N,0,N,0,Y,2160,N,0,Y,30,Y,80,N,0,N,0,N,0,N,0,Y,C,720,NA,N,0,N,0,Y,2880,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,180,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,30,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,60,Y,N,0,Y,10,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,Y,N,0,Y,60,10,N,0,N,0,Y,2700,N,0,N,0,Y,30,Y,N
TX060140,524,NA,2000-05-12,TX,2000-05-12,TX360,1,60,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,N,0,N,0,N,0,N,0,N,0,N,0,Y,2160,Y,30,N,0,Y,180,N,0,N,0,N,0,N,0,Y,D,360,NA,N,0,N,0,N,0,N,0,Y,30,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,120,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,5,Y,N,0,Y,20,Y,N,0,Y,60,Y,N,0,Y,20,Y,"PINAL, CLOROX, AJAX",N,0,Y,60,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2160,N,0,N,0,Y,20,Y,Y
TX062140,531,NA,2000-05-17,TX,2000-05-17,TX362,1,62,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,40,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,Y,40,Y,140,N,0,N,0,N,0,N,0,Y,D,1440,1,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,60,Y,120,N,0,N,0,N,0,N,N,0,N,0,Y,Y,2,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,Y,N,0,Y,20,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,45,Y,N
TX063140,535,NA,2000-05-17,TX,2000-05-17,TX363,1,63,N,N,N,N,N,NA,NA,0,N,N,N,N,N,Y,Y,90,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,100,Y,330,N,0,N,0,N,0,N,0,Y,B,2880,"LIVING, BEDROOM",N,0,N,0,N,0,N,0,Y,600,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,Y,20,N,0,N,N,0,N,0,Y,Y,14,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,5,Y,N,0,Y,90,N,N,0,N,0,N,N,0,N,0,Y,"LYSOL, PINAL, CLOROX, WINDEX",N,0,Y,120,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,20,Y,20,N,N,0,N,0,0,N,0,N,0,Y,2580,N,0,N,0,Y,40,Y,3
TX070140,551,NA,2000-05-31,TX,2000-05-31,TX370,1,70,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,600,Y,13,N,0,N,0,Y,5,N,0,N,0,N,0,Y,10,N,0,Y,60,N,0,Y,75,D,2880,N,N,0,NA,N,0,N,0,Y,2880,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,1,Y,Y,2,N,0,Y,Y,2,N,0,N,N,0,N,0,Y,PINE-O-PINE,Y,5,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
TX071140,555,NA,2000-06-02,TX,2000-06-02,TX371,1,71,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,60,N,0,N,0,N,0,N,0,N,0,N,0,Y,2700,Y,30,Y,15,N,0,N,0,Y,72,D,2880,N,N,0,NA,N,0,N,0,Y,840,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,180,Y,150,Y,30,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,25,Y,Y,10,N,0,Y,N,0,Y,10,Y,"MR. CLEAN",N,0,Y,10,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,1,N,N
TX073140,563,NA,2000-06-07,TX,2000-06-07,TX373,1,73,N,N,N,N,N,NA,NA,0,N,N,N,N,N,Y,Y,110,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,30,N,0,N,0,N,0,Y,76,E,2880,N,N,0,NA,N,0,N,0,N,0,N,0,Y,180,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,FABULOSO,Y,5,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2760,N,0,N,0,Y,6,Y,N
TX074140,571,NA,2000-06-07,TX,2000-06-07,TX374,1,74,N,N,Y,N,Y,DODGE,CARAVAN,1994,N,N,N,N,Y,Y,Y,240,N,0,N,0,Y,240,N,0,N,0,N,0,N,0,Y,20,Y,90,N,0,Y,2880,Y,75,C,0,N,N,0,NA,N,0,N,0,N,0,N,0,Y,80,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,90,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,15,N,0,Y,Y,5,Y,5,N,N,0,N,0,Y,"PINOL, ARIEL",Y,8,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,1440,N,0,N,0,Y,40,Y,N
TX077140,578,NA,2000-06-30,TX,2000-06-30,TX377,1,77,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,270,N,0,N,0,N,0,N,0,N,0,N,0,Y,15,N,0,Y,30,N,0,N,0,Y,74,C,2880,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,Y,10,Y,10,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,150,Y,150,Y,210,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,15,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,10,N,N
TX078140,582,NA,2000-07-12,TX,2000-07-12,TX378,1,78,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,30,N,0,N,0,Y,120,N,0,N,0,N,0,N,0,Y,20,N,0,N,0,Y,120,Y,80,D,2880,N,N,0,NA,N,0,N,0,Y,2880,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,120,Y,90,Y,180,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,2,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,Y,5,N,0,N,0,Y,N
TX079140,586,NA,2000-07-28,TX,2000-07-28,TX379,1,79,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,60,N,0,N,0,Y,105,N,0,N,0,N,0,N,0,Y,20,Y,80,N,0,N,0,Y,77,C,2880,N,N,0,NA,N,0,N,0,Y,1800,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,70,Y,60,Y,60,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,1,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
TX081140,594,NA,2000-08-24,TX,2000-08-24,TX381,1,81,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,80,N,0,N,0,N,0,N,0,N,0,N,0,Y,30,N,0,Y,300,N,0,N,0,N,0,N,0,Y,C,2880,5,N,0,N,0,Y,960,N,0,Y,120,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,180,Y,120,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,Y,2880,N,0,N,0,Y,20,N,N
