,aqi_ozone
7098,unhealthy for sensitive groups
1160,safe
13002,safe
24475,safe
1468,safe
19682,safe
21977,safe
18543,safe
29297,safe
21526,safe
3125,safe
8798,safe
13267,safe
31813,safe
4182,unhealthy for sensitive groups
28926,safe
260,safe
12303,safe
21530,safe
2852,safe
18853,safe
28049,safe
8950,safe
34813,safe
16822,safe
33518,safe
23950,safe
341,safe
345,unhealthy for sensitive groups
2238,safe
19241,safe
32651,safe
8133,safe
75,unhealthy for sensitive groups
7869,safe
5386,safe
23952,safe
32762,safe
35020,safe
7378,safe
14668,safe
14688,safe
32916,safe
28894,safe
1968,safe
1979,safe
314,safe
32191,safe
34577,safe
14814,safe
2021,safe
1790,safe
1304,safe
33863,safe
27682,safe
13480,safe
300,safe
8879,unhealthy for sensitive groups
33895,safe
27913,safe
13986,unhealthy for sensitive groups
6091,safe
22580,safe
8904,safe
23427,safe
25304,safe
7995,safe
20831,safe
24272,safe
8266,safe
8076,safe
9619,safe
23603,safe
12654,safe
21552,safe
3373,safe
12370,safe
10106,safe
5998,safe
33545,safe
33089,safe
711,safe
23684,safe
24075,safe
28511,safe
28118,safe
25275,safe
13942,safe
3522,safe
14973,safe
3929,safe
20991,safe
24494,unhealthy for sensitive groups
26929,safe
32202,safe
18431,safe
11521,safe
17500,unhealthy for sensitive groups
11202,unhealthy for sensitive groups
1447,safe
31385,safe
6283,safe
34583,safe
24406,unhealthy for sensitive groups
20565,unhealthy for sensitive groups
15842,safe
20820,safe
16513,safe
12219,unhealthy for sensitive groups
9273,safe
12685,safe
3600,safe
19480,safe
2138,safe
13372,unhealthy for sensitive groups
9164,safe
29592,safe
31735,safe
28436,safe
34076,safe
16207,safe
20520,safe
14793,safe
7152,unhealthy for sensitive groups
9339,safe
10889,unhealthy for sensitive groups
28880,safe
28659,safe
26322,safe
869,safe
17088,safe
17586,safe
20022,safe
28585,safe
28246,safe
21901,safe
10597,safe
34272,safe
3678,safe
26565,safe
15721,unhealthy for sensitive groups
6963,safe
23334,safe
20448,safe
8930,safe
21408,safe
33303,unhealthy
21172,safe
28064,unhealthy for sensitive groups
30119,safe
3524,safe
22041,safe
21642,safe
9439,safe
18838,safe
4789,safe
15452,safe
10039,safe
18103,safe
25445,safe
13444,safe
28495,safe
16100,safe
33987,unhealthy
17187,safe
3872,safe
10000,safe
13178,unhealthy for sensitive groups
6896,safe
12765,safe
18074,safe
19785,safe
10092,safe
6945,safe
11528,safe
3354,safe
16456,safe
14817,safe
8147,safe
311,safe
34724,safe
25257,safe
7335,safe
8085,safe
11429,safe
10094,safe
19524,safe
643,safe
2820,safe
16649,safe
23371,safe
5537,safe
20217,safe
20038,safe
23419,safe
29194,safe
27296,safe
2925,safe
25711,unhealthy for sensitive groups
27717,safe
26049,safe
16801,safe
29342,safe
18178,safe
4461,safe
27868,safe
13327,unhealthy
23104,safe
32641,safe
26871,safe
32129,safe
34729,safe
26427,safe
20416,safe
30733,safe
22934,safe
17475,safe
30143,safe
6518,safe
25566,safe
10884,unhealthy for sensitive groups
34367,safe
13691,safe
3672,safe
21687,safe
13233,safe
13547,safe
10424,safe
10795,safe
15526,safe
1144,safe
1251,safe
8328,safe
25354,safe
2558,safe
22409,safe
25019,safe
10819,safe
10673,safe
21832,safe
8043,safe
13518,safe
25759,unhealthy for sensitive groups
24957,safe
29089,safe
7507,safe
18806,safe
24878,safe
9096,unhealthy for sensitive groups
30948,unhealthy for sensitive groups
31275,safe
22068,safe
10784,safe
24198,safe
4095,safe
34800,unhealthy
26010,safe
5703,safe
2728,unhealthy for sensitive groups
7128,safe
24253,safe
10305,safe
22304,safe
18174,safe
3326,safe
1102,safe
11666,safe
15642,safe
4315,safe
807,safe
12781,safe
14463,safe
26520,safe
21224,safe
18100,unhealthy for sensitive groups
6331,safe
33841,safe
31368,safe
2530,unhealthy
29356,safe
17445,safe
20224,unhealthy for sensitive groups
2057,safe
1639,safe
19312,safe
5011,safe
26095,safe
8422,safe
20762,safe
15562,safe
9138,safe
6593,safe
13668,safe
13256,safe
12469,safe
6701,safe
24471,safe
17283,safe
15924,safe
30170,safe
11682,safe
20476,safe
5776,safe
14349,safe
23239,safe
33781,safe
29795,safe
32645,safe
34371,safe
33697,safe
8647,safe
26044,safe
24211,safe
32182,unhealthy for sensitive groups
33235,safe
24989,safe
33710,unhealthy for sensitive groups
29843,safe
22301,safe
28598,unhealthy for sensitive groups
23053,safe
25755,safe
28846,safe
5292,unhealthy for sensitive groups
31528,safe
15140,safe
30963,unhealthy for sensitive groups
28877,safe
2761,safe
4888,safe
7448,safe
6910,unhealthy for sensitive groups
29604,safe
33653,unhealthy for sensitive groups
34773,safe
32480,safe
29467,safe
34941,safe
17059,safe
5346,unhealthy
26341,safe
756,safe
2999,safe
29632,safe
34600,safe
2309,safe
3182,unhealthy
13206,unhealthy for sensitive groups
33879,safe
7299,safe
28491,safe
5921,safe
25340,safe
14553,safe
34569,safe
34602,safe
24301,safe
30125,safe
17945,safe
9087,safe
19050,safe
6634,safe
5578,safe
4650,safe
15598,safe
24841,safe
2259,safe
8822,safe
34118,safe
29674,safe
28412,safe
16774,safe
6490,safe
5204,safe
11919,safe
11145,safe
2910,safe
26522,safe
34880,safe
4984,unhealthy for sensitive groups
13932,safe
26867,safe
18318,safe
15528,safe
8709,safe
20105,safe
12288,safe
17309,safe
24596,unhealthy for sensitive groups
21606,safe
23309,safe
28367,safe
31019,safe
34718,safe
3215,safe
16745,safe
22721,safe
11096,unhealthy for sensitive groups
20370,safe
28386,unhealthy for sensitive groups
6792,safe
22915,safe
2293,safe
17190,safe
27823,safe
21733,safe
25633,unhealthy for sensitive groups
27650,unhealthy for sensitive groups
4698,safe
17044,safe
34121,safe
15599,safe
17423,safe
974,safe
17999,safe
17736,safe
19935,safe
13216,safe
19114,safe
32090,safe
32454,safe
6239,safe
1738,safe
29013,safe
25186,safe
4946,unhealthy for sensitive groups
8389,safe
32958,safe
28711,safe
34513,safe
4919,unhealthy for sensitive groups
12884,safe
26595,safe
17917,safe
10796,safe
26612,safe
1983,safe
11106,unhealthy
18422,safe
31915,safe
13510,unhealthy for sensitive groups
33069,safe
6965,safe
20680,safe
34834,unhealthy for sensitive groups
12746,safe
5088,unhealthy for sensitive groups
21361,safe
7902,safe
14656,safe
4909,safe
23563,safe
3960,safe
7294,safe
22255,safe
34354,safe
14399,safe
21104,safe
25011,safe
32246,safe
9748,safe
11729,safe
23656,safe
11037,unhealthy
22476,safe
4047,safe
1826,safe
20705,safe
31965,safe
29378,safe
19289,safe
28071,safe
23108,safe
2887,safe
4511,safe
633,safe
17690,safe
5846,safe
3681,safe
18301,safe
13456,unhealthy for sensitive groups
6856,unhealthy for sensitive groups
8631,safe
32215,safe
5534,safe
2098,safe
21685,safe
2933,safe
16339,safe
26121,safe
22943,safe
7531,safe
6489,safe
20493,safe
23709,safe
1283,safe
25872,safe
21197,safe
31962,unhealthy for sensitive groups
4635,safe
31686,safe
22564,safe
11790,safe
17968,safe
20868,safe
33421,safe
11325,safe
22736,safe
7764,safe
8226,safe
32127,safe
17629,safe
27570,safe
20834,safe
15358,safe
8687,safe
19298,safe
29354,safe
695,safe
18166,unhealthy
267,safe
16437,safe
81,unhealthy
34361,unhealthy for sensitive groups
15882,unhealthy for sensitive groups
32872,safe
26114,safe
23570,safe
27980,safe
9624,safe
33109,safe
19349,safe
26156,safe
20856,safe
6637,safe
3416,safe
17593,safe
34554,safe
21716,unhealthy for sensitive groups
11942,safe
18179,safe
32166,safe
28315,safe
663,safe
10812,safe
11855,safe
13875,safe
20921,safe
970,safe
31207,safe
32268,safe
26590,safe
32003,unhealthy for sensitive groups
20364,safe
29977,safe
31079,safe
30293,safe
1224,safe
4621,safe
11362,safe
28876,safe
21667,safe
20354,safe
33465,safe
27647,safe
7232,safe
28593,unhealthy for sensitive groups
1542,safe
32365,safe
18437,safe
11312,safe
34389,safe
12169,safe
32563,safe
11311,safe
24167,safe
4911,safe
24360,safe
33214,safe
7684,safe
9187,unhealthy for sensitive groups
5440,unhealthy for sensitive groups
26922,safe
9750,safe
31352,safe
29584,safe
23100,safe
15378,safe
24587,unhealthy for sensitive groups
16386,safe
22259,safe
5372,safe
25229,safe
11036,unhealthy for sensitive groups
20345,safe
34529,safe
28569,safe
4195,safe
19185,safe
16436,safe
28715,safe
19550,safe
3270,unhealthy for sensitive groups
15556,safe
16242,safe
10878,safe
390,unhealthy for sensitive groups
1797,safe
22081,safe
492,safe
21567,safe
29309,safe
1445,safe
18462,safe
9960,safe
32844,safe
14298,safe
27357,safe
22348,safe
34483,safe
25777,unhealthy for sensitive groups
16710,safe
9169,safe
16934,safe
5581,safe
31804,safe
866,unhealthy for sensitive groups
11169,unhealthy for sensitive groups
30777,safe
17672,safe
233,unhealthy for sensitive groups
8153,safe
1167,safe
17547,safe
18217,safe
34375,safe
14197,safe
819,unhealthy
2025,safe
5816,unhealthy for sensitive groups
19146,safe
31236,safe
23330,safe
34842,safe
7627,safe
19697,safe
4167,unhealthy for sensitive groups
32421,safe
3545,safe
20079,safe
25331,safe
377,unhealthy for sensitive groups
33340,safe
8310,safe
8944,safe
21697,safe
4711,unhealthy for sensitive groups
11694,safe
27654,unhealthy for sensitive groups
32648,safe
15238,unhealthy for sensitive groups
25818,safe
4351,safe
25795,safe
18762,safe
17961,safe
23349,safe
4287,safe
4077,safe
20297,safe
26582,safe
33180,safe
12651,safe
27714,safe
1719,unhealthy for sensitive groups
19967,safe
336,safe
19601,safe
21660,safe
29397,safe
26179,safe
28710,safe
16666,safe
34031,safe
25906,safe
29647,safe
23672,safe
12016,safe
33435,unhealthy
30736,safe
34770,safe
15784,safe
21122,safe
18504,safe
13538,safe
12405,safe
25142,safe
22884,safe
16858,safe
35013,safe
24215,safe
14915,safe
24013,safe
10998,safe
22051,safe
27542,safe
20241,safe
6353,safe
20355,safe
32532,safe
10932,safe
10685,safe
23279,safe
28372,safe
34524,safe
28059,safe
20812,safe
12573,safe
17137,safe
20782,safe
6888,safe
9265,unhealthy for sensitive groups
17146,safe
12931,safe
30793,safe
23212,safe
26360,safe
32831,safe
23888,safe
3464,unhealthy for sensitive groups
24387,unhealthy for sensitive groups
24636,safe
13792,unhealthy
18232,safe
20657,unhealthy for sensitive groups
17644,unhealthy for sensitive groups
14743,safe
31761,safe
7929,safe
32,safe
28353,unhealthy for sensitive groups
1282,safe
13602,safe
32239,safe
33851,safe
5895,unhealthy for sensitive groups
1085,safe
447,safe
35055,safe
4132,safe
21633,safe
29022,safe
27406,safe
1597,safe
29986,safe
35041,safe
20131,safe
16854,safe
5042,safe
32428,safe
31124,unhealthy for sensitive groups
14219,safe
5726,unhealthy for sensitive groups
17327,safe
2568,safe
6905,safe
28016,safe
5433,safe
9323,safe
25313,safe
24819,safe
12643,safe
30903,safe
378,unhealthy for sensitive groups
19602,safe
28015,safe
32618,safe
17499,unhealthy for sensitive groups
21371,safe
17951,safe
18291,safe
6371,safe
5307,safe
18432,safe
18123,safe
6831,safe
23843,safe
3462,safe
29244,safe
28890,safe
33186,safe
15271,safe
12220,safe
26630,safe
15324,safe
23524,safe
28886,safe
22932,safe
21718,safe
34673,safe
23134,safe
23963,safe
34769,safe
4314,safe
4465,safe
34009,unhealthy for sensitive groups
6140,safe
10822,safe
17325,safe
32731,safe
30,safe
28160,safe
808,safe
8150,safe
12732,safe
35039,safe
481,safe
31664,safe
12464,safe
34286,safe
3487,safe
21196,safe
14821,safe
26153,safe
1741,unhealthy for sensitive groups
287,safe
24231,safe
34077,safe
19430,safe
18957,safe
26675,safe
17873,safe
21044,safe
6803,safe
15722,unhealthy for sensitive groups
6903,safe
5283,safe
4067,safe
3791,safe
2234,unhealthy for sensitive groups
8843,safe
6669,safe
29230,safe
17061,safe
3922,safe
26510,safe
21776,unhealthy for sensitive groups
7085,unhealthy
17126,safe
17383,safe
25025,safe
23980,safe
1364,unhealthy for sensitive groups
8313,safe
25131,safe
8608,safe
16406,safe
32312,safe
20553,unhealthy for sensitive groups
21704,safe
26588,safe
23850,safe
16820,safe
14601,safe
26920,safe
16435,safe
2843,safe
29953,unhealthy for sensitive groups
8298,safe
22852,safe
8062,safe
6207,safe
9314,safe
27228,safe
16498,safe
31636,safe
4704,safe
12629,safe
34559,safe
17382,safe
8360,safe
12047,safe
32811,safe
7919,safe
4628,safe
23701,unhealthy for sensitive groups
24337,safe
11577,safe
5163,safe
33373,unhealthy for sensitive groups
11035,unhealthy for sensitive groups
5380,safe
6474,safe
13705,safe
2386,safe
29850,safe
16471,safe
17631,safe
20784,safe
13100,safe
21847,safe
4192,unhealthy for sensitive groups
22394,safe
27885,safe
1449,safe
3348,safe
23177,safe
8881,unhealthy for sensitive groups
5970,unhealthy for sensitive groups
125,safe
28259,safe
33504,safe
17839,safe
18238,safe
22546,safe
13577,safe
437,safe
15890,safe
32260,safe
30066,safe
3910,safe
18419,safe
16250,safe
8877,safe
11444,safe
31254,safe
31705,safe
13783,safe
18791,safe
4978,unhealthy for sensitive groups
18008,safe
14442,safe
11949,unhealthy for sensitive groups
18811,safe
9950,unhealthy for sensitive groups
28303,safe
27515,safe
12743,safe
21085,safe
28568,safe
33912,safe
33233,safe
2537,safe
1887,safe
33740,safe
26851,safe
6190,safe
9067,safe
20711,safe
29064,safe
23838,unhealthy for sensitive groups
18721,safe
35034,safe
11850,safe
8800,safe
1898,safe
19824,unhealthy for sensitive groups
34372,safe
2972,safe
11489,safe
12217,safe
18336,unhealthy for sensitive groups
28587,safe
15835,safe
34886,safe
18408,safe
18500,safe
26410,safe
21386,safe
21966,unhealthy for sensitive groups
10810,safe
6588,safe
27971,safe
33646,safe
20893,safe
16076,safe
14108,safe
870,safe
11788,safe
20806,safe
15739,safe
5977,safe
27982,safe
24797,safe
35052,safe
7033,safe
32087,safe
33439,safe
13552,unhealthy
33581,safe
9514,safe
8492,safe
4859,safe
4292,safe
27499,safe
20557,safe
14514,safe
22248,safe
4136,safe
23574,safe
137,safe
11335,safe
2187,safe
23022,safe
24079,safe
10650,safe
26444,safe
28487,safe
863,safe
34675,safe
16243,safe
30947,safe
4503,safe
12126,unhealthy for sensitive groups
34914,safe
4455,safe
17197,safe
12942,safe
10280,safe
23617,safe
9076,safe
24940,safe
16162,safe
26162,safe
1278,safe
8784,safe
14729,safe
3496,safe
4667,safe
19849,safe
10557,safe
12857,safe
25853,safe
17628,safe
33907,safe
23062,safe
21107,safe
2276,safe
352,safe
25188,safe
10881,safe
6176,safe
29711,safe
5905,safe
8925,safe
22145,safe
26998,safe
17826,safe
3245,safe
24451,safe
28335,safe
14665,safe
874,unhealthy
27749,safe
6865,safe
14320,safe
18689,safe
2599,safe
18899,safe
19882,safe
23538,safe
21504,safe
12801,safe
22959,safe
3967,safe
14851,safe
31984,unhealthy for sensitive groups
1370,unhealthy for sensitive groups
17514,safe
32354,unhealthy for sensitive groups
10643,safe
23246,safe
18327,safe
16796,safe
4974,unhealthy for sensitive groups
14177,safe
31310,safe
19008,safe
8743,safe
17991,safe
17620,safe
9962,unhealthy for sensitive groups
31017,safe
34690,safe
2480,safe
5247,safe
3964,safe
18867,safe
28801,safe
32404,safe
20840,safe
22494,safe
24753,safe
12797,safe
29102,safe
2331,safe
15860,safe
9926,unhealthy
5623,safe
2976,safe
13635,safe
14946,safe
9794,safe
7286,safe
11759,safe
23650,safe
26402,safe
32256,unhealthy for sensitive groups
1289,safe
31700,safe
11302,safe
9366,safe
8735,safe
29742,safe
14011,safe
26984,safe
27054,safe
32473,safe
18749,safe
1143,safe
9000,safe
32307,safe
11367,safe
25531,safe
23793,safe
18747,safe
16690,safe
32793,safe
4051,safe
2695,safe
18152,safe
16949,safe
4305,safe
32015,safe
24297,safe
23870,safe
18635,safe
24028,safe
19727,safe
13151,safe
5574,unhealthy for sensitive groups
19593,safe
29596,safe
1049,safe
33802,safe
32873,safe
16569,safe
7016,safe
17234,unhealthy for sensitive groups
30219,safe
1957,safe
19275,safe
26421,safe
19194,safe
24003,safe
13753,safe
8516,safe
32048,safe
28235,safe
18434,safe
