,aqi_ozone
410691,safe
543768,safe
844026,safe
14346,safe
470494,safe
1129141,safe
260130,safe
411129,safe
903105,safe
92597,unhealthy for sensitive groups
66164,safe
1184904,safe
1058883,safe
1135570,safe
64278,safe
37116,safe
823662,safe
107130,safe
35784,safe
413814,safe
1099897,safe
523011,safe
962168,safe
438195,safe
813098,safe
353540,unhealthy for sensitive groups
299133,safe
712365,safe
802232,unhealthy
823020,safe
862588,safe
569710,safe
787351,safe
441303,unhealthy for sensitive groups
396006,safe
1107666,safe
402878,safe
724113,safe
657324,safe
608351,unhealthy for sensitive groups
998821,safe
900041,safe
306947,unhealthy
336205,safe
646176,unhealthy for sensitive groups
174251,safe
1002190,safe
438609,safe
1050795,safe
330972,safe
337355,safe
398176,safe
526139,safe
348146,safe
336327,safe
77625,unhealthy for sensitive groups
348473,safe
987205,safe
645826,safe
772021,safe
1099462,safe
333635,safe
21753,safe
216890,safe
561475,safe
517608,safe
1132957,safe
367264,safe
170948,safe
598498,safe
521468,safe
641339,safe
414843,safe
12465,safe
822800,safe
1206264,safe
229487,unhealthy
169514,safe
82090,safe
682013,unhealthy for sensitive groups
837662,safe
79403,safe
9567,safe
1147911,unhealthy for sensitive groups
231320,safe
343831,safe
678502,unhealthy for sensitive groups
861004,safe
273538,unhealthy for sensitive groups
18243,safe
1178798,safe
369853,safe
678123,safe
949422,very unhealthy
205741,unhealthy
567989,safe
375094,safe
516926,safe
1386,safe
94982,safe
554443,safe
1161145,unhealthy for sensitive groups
884202,safe
537107,safe
1172617,safe
1017364,safe
568123,safe
274449,safe
998419,safe
1007267,safe
1198760,safe
593748,safe
14184,safe
622823,safe
207013,unhealthy for sensitive groups
571631,safe
908607,safe
977305,unhealthy for sensitive groups
326276,safe
402238,safe
599219,unhealthy for sensitive groups
751477,safe
506444,unhealthy for sensitive groups
117461,safe
290141,safe
716731,safe
744920,safe
638329,safe
919615,safe
686208,safe
351006,safe
818253,safe
221897,safe
237991,unhealthy for sensitive groups
629378,safe
196709,safe
917726,safe
297177,safe
877348,safe
1128404,safe
92662,safe
830425,safe
754848,safe
1195054,unhealthy
1036367,safe
242708,unhealthy for sensitive groups
1203374,safe
834922,safe
990909,safe
117160,safe
872381,safe
835787,safe
554434,safe
90493,safe
1002353,unhealthy
209923,safe
1125288,safe
905819,safe
402583,safe
319602,safe
995738,safe
646793,unhealthy for sensitive groups
907592,safe
164343,safe
303484,safe
934505,safe
414216,safe
910856,safe
869989,safe
185655,safe
633298,safe
1171674,unhealthy for sensitive groups
951030,unhealthy
583759,safe
948450,safe
56238,safe
826294,safe
1175653,safe
1183434,safe
1020279,unhealthy for sensitive groups
469272,safe
950569,safe
767855,safe
926568,safe
229909,unhealthy
167842,safe
764982,safe
235999,safe
727410,safe
914199,safe
324165,safe
216302,safe
468674,safe
698464,safe
607627,unhealthy for sensitive groups
928767,safe
260042,safe
51435,unhealthy for sensitive groups
131503,safe
370872,safe
322223,safe
113459,safe
736563,safe
358040,unhealthy for sensitive groups
896281,safe
169719,safe
291528,safe
1204333,safe
326034,safe
704895,safe
563171,safe
1011877,safe
290637,safe
146352,safe
543948,safe
509584,safe
780338,safe
742841,safe
289884,safe
895685,safe
62699,safe
608171,unhealthy for sensitive groups
710005,safe
454481,safe
110603,safe
352211,unhealthy for sensitive groups
64705,safe
876689,safe
732512,safe
320386,safe
557627,safe
869860,safe
263370,safe
442139,unhealthy
285267,safe
99262,safe
1157661,safe
1032714,safe
664569,safe
824816,safe
423254,safe
1092887,unhealthy for sensitive groups
283005,safe
337405,safe
898399,safe
248752,safe
1190004,safe
778571,safe
1022494,safe
1011140,safe
671332,safe
153551,safe
918233,safe
184221,safe
317784,unhealthy for sensitive groups
908039,safe
1117866,safe
739836,safe
745157,safe
875514,safe
524728,safe
881425,unhealthy for sensitive groups
620068,safe
447226,safe
836447,safe
253828,safe
1129216,safe
861330,safe
905303,safe
394592,safe
698586,safe
1168031,unhealthy for sensitive groups
367682,safe
360487,safe
746187,safe
74371,safe
5526,safe
338864,safe
304824,very unhealthy
1080600,safe
360458,safe
437200,safe
1048487,safe
716702,safe
1095408,safe
551226,safe
1104650,safe
470527,safe
261982,safe
312937,safe
110418,safe
138166,unhealthy
168327,safe
265186,safe
471343,safe
17460,safe
1181709,safe
14166,safe
775631,unhealthy for sensitive groups
13167,safe
741501,safe
760091,safe
533985,safe
1040522,safe
1204571,safe
396989,safe
642642,safe
553647,safe
660785,safe
910714,safe
89513,safe
208476,safe
1019265,safe
104625,safe
1168768,safe
7605,unhealthy for sensitive groups
795839,safe
929781,safe
945505,safe
523140,safe
11394,safe
550630,safe
199975,safe
137393,safe
557206,safe
990196,safe
388382,safe
733984,safe
771416,safe
921015,safe
909298,safe
826952,safe
58509,safe
287706,unhealthy for sensitive groups
141835,safe
713338,safe
266170,safe
897990,safe
855145,safe
240118,unhealthy for sensitive groups
182488,safe
695796,safe
1022519,safe
36759,safe
521781,safe
450411,safe
743222,safe
797704,safe
454502,safe
774966,safe
849174,safe
264812,safe
919548,safe
654000,unhealthy for sensitive groups
54177,safe
563233,safe
694547,safe
255208,safe
908970,safe
1182588,safe
67260,safe
990771,safe
997954,unhealthy for sensitive groups
909423,safe
373729,safe
245807,safe
630540,safe
46433,safe
1129585,safe
410382,safe
661997,safe
874150,safe
221081,safe
1005308,safe
816685,safe
719615,unhealthy for sensitive groups
557806,safe
421933,safe
47911,safe
1202845,safe
264201,safe
248434,safe
853546,safe
1046711,safe
912237,unhealthy for sensitive groups
955531,safe
544793,safe
512197,safe
52426,safe
559881,safe
1206400,safe
221445,safe
914914,safe
1054246,safe
817878,safe
541025,safe
1043474,safe
907671,safe
247101,safe
481847,safe
15030,safe
676072,safe
1067472,safe
29610,safe
187943,safe
927729,safe
663752,safe
12393,safe
771257,safe
355285,safe
806664,safe
528414,safe
651597,safe
658311,safe
632074,safe
963872,safe
911060,safe
1049735,safe
542221,safe
101778,safe
154070,safe
624794,safe
359930,safe
665622,safe
805138,safe
554847,safe
1129777,safe
1067309,safe
782829,safe
1101409,unhealthy for sensitive groups
333281,safe
478798,safe
717054,safe
838650,safe
406319,safe
904184,safe
576824,unhealthy for sensitive groups
161740,safe
791960,safe
661181,safe
249857,safe
669846,safe
772770,safe
1148384,unhealthy for sensitive groups
915498,unhealthy for sensitive groups
677302,unhealthy for sensitive groups
684811,safe
338404,safe
472951,safe
968966,safe
1126096,safe
588075,safe
535904,safe
605148,safe
878870,safe
961037,safe
367348,safe
5886,safe
353283,safe
842111,safe
971957,safe
95292,unhealthy for sensitive groups
107765,safe
744781,unhealthy for sensitive groups
1150758,safe
1204850,unhealthy for sensitive groups
270530,safe
810997,safe
837454,safe
129919,unhealthy for sensitive groups
1154193,safe
1203383,safe
1165169,safe
141989,safe
484351,safe
1200134,safe
557790,safe
586056,safe
71198,safe
1051800,safe
159265,safe
728157,safe
333110,safe
589025,safe
1174648,safe
362579,unhealthy for sensitive groups
910021,safe
559431,safe
330608,safe
675872,safe
879609,safe
553050,safe
986732,safe
249187,safe
1038834,safe
37104,safe
1029875,safe
405470,safe
12024,safe
644055,safe
933500,unhealthy for sensitive groups
602429,safe
619668,safe
456471,safe
255818,safe
242098,safe
56029,safe
52024,unhealthy for sensitive groups
603022,safe
956310,safe
1066438,safe
413079,safe
608347,safe
881416,unhealthy for sensitive groups
969884,safe
924943,unhealthy for sensitive groups
163922,safe
693380,safe
762671,safe
3231,safe
65730,safe
930049,safe
177819,safe
883822,safe
329948,safe
92269,safe
191700,safe
255455,safe
587308,safe
811739,safe
1044691,safe
1039098,safe
810172,safe
781159,safe
304684,unhealthy for sensitive groups
446332,safe
1203330,safe
561291,safe
334124,safe
886491,safe
865544,unhealthy for sensitive groups
625095,safe
410542,safe
841691,safe
323976,safe
920407,safe
98575,safe
1060165,safe
1201851,safe
697504,safe
745182,safe
367733,safe
721639,safe
1080030,safe
506244,safe
577783,safe
208505,safe
666764,safe
10665,safe
28575,safe
410490,safe
1054074,safe
159474,safe
754115,safe
739304,safe
1101137,safe
969435,safe
168870,safe
266910,safe
922598,safe
950427,safe
824058,safe
546441,safe
563289,safe
831054,safe
762912,safe
361960,safe
496565,safe
18756,safe
780217,safe
17847,safe
1114459,unhealthy for sensitive groups
907245,safe
187503,safe
19512,safe
33084,safe
95682,safe
16884,safe
185713,safe
600621,safe
817045,safe
233832,safe
881883,safe
947193,safe
38074,safe
549925,safe
905025,safe
995796,safe
832539,safe
880058,safe
54755,safe
433815,safe
599415,very unhealthy
631682,safe
1119106,safe
52033,unhealthy for sensitive groups
358608,unhealthy for sensitive groups
261505,safe
37492,safe
1186973,safe
1119039,safe
118021,safe
1065462,unhealthy for sensitive groups
959856,unhealthy for sensitive groups
1085797,safe
416255,safe
1196629,safe
829283,safe
950167,safe
753256,safe
23472,unhealthy
1158896,safe
885786,safe
272484,safe
425078,safe
609089,unhealthy for sensitive groups
34785,safe
986133,safe
628749,safe
208705,safe
303438,safe
319376,safe
927037,safe
208012,safe
444397,unhealthy
376782,safe
271314,safe
237155,unhealthy for sensitive groups
717110,unhealthy for sensitive groups
194807,unhealthy for sensitive groups
851999,unhealthy for sensitive groups
180209,safe
354040,safe
1104889,safe
354855,safe
126914,safe
929613,safe
115346,safe
1042603,safe
1152568,safe
102046,safe
123373,safe
999432,unhealthy for sensitive groups
625368,safe
1196486,safe
1069080,safe
315774,safe
1058506,safe
434968,safe
244389,safe
908129,safe
1195146,unhealthy for sensitive groups
596693,unhealthy for sensitive groups
541992,safe
914696,safe
794361,safe
413581,safe
624452,safe
871460,safe
911208,safe
121301,safe
1071917,safe
143252,unhealthy
600252,safe
1044633,safe
434197,safe
864706,unhealthy
460132,safe
904654,safe
1071385,safe
298522,safe
907953,safe
550467,safe
669190,safe
2961,safe
659859,safe
1204762,safe
251466,safe
135024,safe
432045,safe
69304,safe
486,safe
336118,safe
882907,safe
1152379,safe
792826,safe
1113123,safe
86139,safe
475736,safe
740466,unhealthy
893435,safe
190708,safe
1057278,safe
882107,safe
681597,unhealthy for sensitive groups
459349,unhealthy
39946,safe
298084,safe
519958,safe
1074816,safe
806865,safe
454690,safe
105297,safe
701508,safe
18657,safe
649622,safe
46655,safe
1024392,safe
460404,safe
113049,safe
150500,safe
43599,safe
597567,safe
912643,safe
734835,safe
754175,safe
507174,safe
495524,safe
90779,unhealthy
386875,unhealthy for sensitive groups
925978,safe
911607,safe
586525,safe
27000,safe
713701,safe
75211,safe
514461,safe
134226,safe
169915,safe
501263,safe
270407,safe
716387,safe
909,safe
78043,safe
1065232,safe
808591,safe
913188,safe
607922,unhealthy for sensitive groups
786751,unhealthy for sensitive groups
697801,safe
707283,safe
1009125,safe
354939,safe
1147379,unhealthy for sensitive groups
205909,safe
769870,safe
190462,safe
1081002,safe
746779,safe
229955,unhealthy for sensitive groups
6390,safe
196074,safe
636179,safe
980572,safe
576015,safe
1003015,unhealthy
297160,safe
488977,safe
659911,safe
633090,safe
1205023,safe
90656,unhealthy
152426,safe
649193,unhealthy for sensitive groups
228744,safe
110222,safe
398135,safe
688093,safe
178192,safe
482318,safe
199167,safe
905265,safe
150688,safe
1055506,safe
549533,safe
1038319,safe
981142,unhealthy for sensitive groups
1112151,safe
732128,safe
196914,safe
792736,safe
850974,safe
284209,safe
639277,safe
690238,safe
502935,safe
489593,safe
489442,safe
604692,unhealthy for sensitive groups
206954,unhealthy
94899,safe
911816,safe
1187295,safe
714652,safe
228769,safe
912100,safe
325636,safe
84151,safe
55006,safe
637649,safe
482842,safe
676377,unhealthy for sensitive groups
53569,safe
932277,safe
742142,safe
50946,safe
857294,safe
777363,unhealthy for sensitive groups
61888,safe
937645,safe
112873,safe
949556,unhealthy for sensitive groups
185041,safe
75040,safe
604417,safe
419307,safe
59103,unhealthy for sensitive groups
225152,unhealthy
800171,safe
913018,safe
723257,safe
1101811,unhealthy
694168,safe
143721,unhealthy for sensitive groups
878090,safe
1028962,unhealthy for sensitive groups
7911,safe
42592,safe
66558,safe
19332,unhealthy for sensitive groups
764222,safe
1161446,unhealthy for sensitive groups
681005,safe
406676,safe
35172,safe
695564,safe
5472,safe
363656,safe
491383,safe
143507,unhealthy for sensitive groups
12042,safe
539682,unhealthy for sensitive groups
443598,safe
903346,safe
807249,very unhealthy
33228,safe
332604,safe
1026863,safe
1037020,safe
727998,safe
419725,safe
656996,safe
277608,safe
899754,safe
1097196,safe
1060906,safe
143634,safe
429983,unhealthy for sensitive groups
223313,unhealthy for sensitive groups
823858,safe
293119,safe
448998,safe
474552,safe
707201,safe
864889,unhealthy for sensitive groups
953764,safe
1055238,safe
955468,unhealthy for sensitive groups
1117832,safe
1035395,safe
140641,safe
934199,unhealthy for sensitive groups
626526,safe
667941,safe
30933,safe
137179,safe
1125087,unhealthy for sensitive groups
1197956,safe
88566,safe
294700,safe
769338,safe
668626,safe
465083,safe
344849,safe
398018,safe
22194,safe
1128542,safe
273784,safe
879033,safe
940115,safe
272112,safe
354646,safe
428325,safe
26820,safe
373896,safe
420806,safe
1156777,safe
766687,safe
971798,safe
683427,safe
771457,safe
856506,safe
517541,safe
17199,safe
422539,safe
251549,safe
3393,unhealthy for sensitive groups
629940,safe
939688,safe
141965,safe
278399,safe
675034,safe
888150,safe
505077,safe
1205970,safe
956469,safe
248343,safe
912812,safe
845280,safe
520282,unhealthy for sensitive groups
