Report: TAMIS002 - Raw Data Report (JMP) for 01/01/2008 - 09/01/2020
User: dr.anne.warren@gmail.com, Run Date: 09/11/2020 12:20:47

"?" represents a missing value.
"SOC" stands for Sampler Occurrence Code.  It distinguishes between different samplers of the same type at a site at the same time. This is a user defined code that once assigned should not be changed.
"AQS Code" is a unique code for the site.  It is a combination of the state FIPS code, county FIPS code and the site EPA code.

For more information about terminology and column definitions visit https://www17.tceq.texas.gov/tamis/index.cfm?fuseaction=report.terms&rt=1802
For questions about AMCVs visit http://www.tceq.texas.gov/toxicology/AirToxics.html/#list

State	Region	County	City	AQS Code	Site Name	Latitude	Longitude	Year	Month	Day	Date	Start Hour	Start Minute	Start Time	Duration	Sampler Type	SOC	Aluminum Pm10 Stp (ug/m3 (25 C)) <82101>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Antimony Pm10 Stp (ug/m3 (25 C)) <82102>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Arsenic Pm10 Stp (ug/m3 (25 C)) <82103>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Barium Pm10 Stp (ug/m3 (25 C)) <82107>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Beryllium Pm10 Stp (ug/m3 (25 C)) <82105>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Cadmium Pm10 Stp (ug/m3 (25 C)) <82110>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Calcium Pm10 Stp (ug/m3 (25 C)) <82111>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Chromium Pm10 Stp (ug/m3 (25 C)) <82112>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Cobalt Pm10 Stp (ug/m3 (25 C)) <82113>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Copper Pm10 Stp (ug/m3 (25 C)) <82114>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Iron Pm10 Stp (ug/m3 (25 C)) <82126>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Lead Pm10 Stp (ug/m3 (25 C)) <82128>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Magnesium Pm10 Stp (ug/m3 (25 C)) <82140>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Manganese Pm10 Stp (ug/m3 (25 C)) <82132>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Molybdenum Pm10 Stp (ug/m3 (25 C)) <82134>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Nickel Pm10 Stp (ug/m3 (25 C)) <82136>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Pm10 - Lc (ug/m3 (LC)) <85101>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Pm10 Total 0-10um Stp (ug/m3 (25 C)) <81102>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Potassium Pm10 Stp (ug/m3 (25 C)) <82180>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Selenium Pm10 Stp (ug/m3 (25 C)) <82154>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Silver Pm10 Stp (ug/m3 (25 C)) <82166>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Sodium Pm10 Stp (ug/m3 (25 C)) <82184>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Thallium Pm10 Stp (ug/m3 (25 C)) <82173>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Tin Pm10 Stp (ug/m3 (25 C)) <82160>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Vanadium Pm10 Stp (ug/m3 (25 C)) <82164>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Zinc Pm10 Stp (ug/m3 (25 C)) <82167>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	08	20161108	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.0349			.014	EPA-SQ, EPA-CB	.00176			.017	EPA-MD, EPA-CB	.00068			.022	EPA-MD, EPA-CB	.00646			.02	EPA-SQ, EPA-CB	.00002			.0006	EPA-MD, EPA-CB	.00013			.001	EPA-SQ, EPA-CB	.486			.276	EPA-SQ, EPA-CB	.00085			.002	EPA-SQ, EPA-CB	.00006			.004	EPA-MD, EPA-CB	.0469			.001	EPA-CB	.155			.01	EPA-SQ, EPA-CB	.00371			.01	EPA-CB	.0487			.028	EPA-SQ, EPA-CB	.00387			.001	EPA-CB	.00243			.002	EPA-CB	.00202			.004	EPA-SQ, EPA-CB	?					?					.0807			.205	EPA-SQ, EPA-CB	.00366			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	.481			1.769	EPA-SQ, EPA-CB	.00119			.028	EPA-MD, EPA-CB	.00783			.011	EPA-CB	.0006			.001	EPA-SQ, EPA-CB	.0353			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2016	11	08	20161108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					12			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2016	11	08	20161108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2016	11	08	20161108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					14			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	11	08	20161108	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					13			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	11	20161111	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					0			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	14	20161114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					33			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	14	20161114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					29			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	14	20161114	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.225			.014	EPA-CB	.00335			.017	EPA-SQ, EPA-CB	.00138			.022	EPA-MD, EPA-CB	.0267			.02	EPA-SQ, EPA-CB	.00004			.0006	EPA-SQ, EPA-CB	.0002			.001	EPA-SQ, EPA-CB	3.98			.276	EPA-CB	.00293			.002	EPA-SQ, EPA-CB	.0006			.004	EPA-SQ, EPA-CB	.0749			.001	EPA-CB	.887			.01	EPA-CB	.00468			.01	EPA-CB	.141			.028	EPA-CB	.0341			.001	EPA-CB	.00461			.002	EPA-CB	.00288			.004	EPA-CB	?					?					.137			.205	EPA-CB	.00577			.017	EPA-CB	0			.01	EPA-ND, EPA-CB	.288			1.769	EPA-SQ, EPA-CB	.00144			.028	EPA-SQ, EPA-CB	.00153			.011	EPA-MD, EPA-CB	.00326			.001	EPA-CB	.0422			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2016	11	14	20161114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					16			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2016	11	14	20161114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					19			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2016	11	14	20161114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					27			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	11	14	20161114	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					25			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	17	20161117	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					57			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	17	20161117	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.564			.014	EPA-CB	.00255			.017	EPA-SQ, EPA-CB	.00198			.022	EPA-SQ, EPA-CB	.031			.02	EPA-SQ, EPA-CB	.00005			.0006	EPA-MD, EPA-CB	.00013			.001	EPA-SQ, EPA-CB	10			.276	EPA-CB	.00334			.002	EPA-SQ, EPA-CB	0			.004	EPA-ND, EPA-CB	.056			.001	EPA-CB	1.09			.01	EPA-CB	.00396			.01	EPA-CB	.429			.028	EPA-CB	.0337			.001	EPA-CB	.00344			.002	EPA-CB	.00189			.004	EPA-SQ, EPA-CB	?					?					.204			.205	EPA-CB	0			.017	EPA-ND, EPA-CB	.0002			.01	EPA-SQ, EPA-CB	1.09			1.769	EPA-SQ, EPA-CB	0			.028	EPA-ND, EPA-CB	.0005			.011	EPA-MD, EPA-CB	.00264			.001	EPA-CB	.037			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	20	20161120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	20	20161120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					18			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	20	20161120	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.155			.014	EPA-CB	.00282			.017	EPA-SQ, EPA-CB	.00249			.022	EPA-SQ, EPA-CB	.0259			.02	EPA-SQ, EPA-CB	.00001			.0006	EPA-MD, EPA-CB	.00016			.001	EPA-SQ, EPA-CB	2.23			.276	EPA-CB	.00116			.002	EPA-SQ, EPA-CB	0			.004	EPA-ND, EPA-CB	.0895			.001	EPA-CB	.271			.01	EPA-CB	.00256			.01	EPA-CB	.19			.028	EPA-CB	.00637			.001	EPA-CB	.00403			.002	EPA-CB	.00029			.004	EPA-MD, EPA-CB	?					?					.135			.205	EPA-CB	0			.017	EPA-ND, EPA-CB	.00015			.01	EPA-SQ, EPA-CB	.552			1.769	EPA-SQ, EPA-CB	0			.028	EPA-ND, EPA-CB	.00539			.011	EPA-CB	.00209			.001	EPA-CB	.0575			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2016	11	20	20161120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					11			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2016	11	20	20161120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					16			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2016	11	20	20161120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					18			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	11	20	20161120	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	23	20161123	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					23			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	23	20161123	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.141			.014	EPA-CB	.0049			.017	EPA-SQ, EPA-CB	.00405			.022	EPA-SQ, EPA-CB	.0182			.02	EPA-SQ, EPA-CB	.00002			.0006	EPA-MD, EPA-CB	.00015			.001	EPA-SQ, EPA-CB	1.51			.276	EPA-CB	.0015			.002	EPA-SQ, EPA-CB	0			.004	EPA-ND, EPA-CB	.0634			.001	EPA-CB	.411			.01	EPA-CB	.0006			.01	EPA-MD, EPA-CB	.223			.028	EPA-CB	.0105			.001	EPA-CB	.00323			.002	EPA-CB	.0003			.004	EPA-MD, EPA-CB	?					?					.132			.205	EPA-CB	.00021			.017	EPA-MD, EPA-CB	.00003			.01	EPA-MD, EPA-CB	1.02			1.769	EPA-SQ, EPA-CB	0			.028	EPA-ND, EPA-CB	.00271			.011	EPA-SQ, EPA-CB	.00063			.001	EPA-SQ, EPA-CB	.0655			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	26	20161126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	26	20161126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	26	20161126	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.101			.014	EPA-CB	.00422			.017	EPA-SQ, EPA-CB	.00261			.022	EPA-SQ, EPA-CB	.0337			.02	EPA-SQ, EPA-CB	.00002			.0006	EPA-MD, EPA-CB	.00028			.001	EPA-SQ, EPA-CB	1.09			.276	EPA-CB	.00116			.002	EPA-SQ, EPA-CB	0			.004	EPA-ND, EPA-CB	.0787			.001	EPA-CB	.222			.01	EPA-SQ, EPA-CB	.00402			.01	EPA-CB	.108			.028	EPA-CB	.0059			.001	EPA-CB	.00366			.002	EPA-CB	.00041			.004	EPA-MD, EPA-CB	?					?					.139			.205	EPA-CB	0			.017	EPA-ND, EPA-CB	.00015			.01	EPA-SQ, EPA-CB	.23			1.769	EPA-SQ, EPA-CB	0			.028	EPA-ND, EPA-CB	.00397			.011	EPA-CB	.00289			.001	EPA-CB	.0213			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2016	11	26	20161126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2016	11	26	20161126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2016	11	26	20161126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					22			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	11	26	20161126	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					23			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	11	29	20161129	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					0			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	02	20161202	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					19			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	02	20161202	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	02	20161202	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.148			.014	EPA-CB	.00069			.017	EPA-MD, EPA-CB	.00098			.022	EPA-MD, EPA-CB	.179			.02	EPA-CB	.00002			.0006	EPA-MD, EPA-CB	.00019			.001	EPA-SQ, EPA-CB	2.26			.276	EPA-CB	.00322			.002	EPA-SQ, EPA-CB	.00018			.004	EPA-MD, EPA-CB	.0199			.001	EPA-CB	.471			.01	EPA-CB	.00434			.01	EPA-CB	.131			.028	EPA-CB	.0176			.001	EPA-CB	.00153			.002	EPA-SQ, EPA-CB	.00159			.004	EPA-SQ, EPA-CB	?					?					.159			.205	EPA-CB	.00327			.017	EPA-SQ, EPA-CB	.00003			.01	EPA-MD, EPA-CB	.287			1.769	EPA-SQ, EPA-CB	.002			.028	EPA-SQ, EPA-CB	.0003			.011	EPA-MD, EPA-CB	.00321			.001	EPA-CB	.0306			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2016	12	02	20161202	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					17			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2016	12	02	20161202	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					16			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2016	12	02	20161202	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					17			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	12	02	20161202	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					14			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	05	20161205	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					5			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	05	20161205	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.0229			.014	EPA-SQ, EPA-CB	.00036			.017	EPA-MD, EPA-CB	.00082			.022	EPA-MD, EPA-CB	.00947			.02	EPA-SQ, EPA-CB	.00001			.0006	EPA-MD, EPA-CB	.00008			.001	EPA-MD, EPA-CB	.345			.276	EPA-SQ, EPA-CB	.00194			.002	EPA-SQ, EPA-CB	.00038			.004	EPA-SQ, EPA-CB	.0387			.001	EPA-CB	.254			.01	EPA-CB	.00312			.01	EPA-CB	.0344			.028	EPA-SQ, EPA-CB	.00583			.001	EPA-CB	.00117			.002	EPA-SQ, EPA-CB	.00092			.004	EPA-SQ, EPA-CB	?					?					.0225			.205	EPA-SQ, EPA-CB	.00319			.017	EPA-SQ, EPA-CB	.00015			.01	EPA-SQ, EPA-CB	.0511			1.769	EPA-MD, EPA-CB	.00052			.028	EPA-MD, EPA-CB	.00542			.011	EPA-CB	.00032			.001	EPA-SQ, EPA-CB	.0498			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	08	20161208	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					8			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	08	20161208	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					8			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	08	20161208	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.0244			.014	EPA-SQ, EPA-CB	.00056			.017	EPA-MD, EPA-CB	.00208			.022	EPA-SQ, EPA-CB	.00333			.02	EPA-SQ, EPA-CB	.00001			.0006	EPA-MD, EPA-CB	.00017			.001	EPA-SQ, EPA-CB	.403			.276	EPA-SQ, EPA-CB	.00112			.002	EPA-SQ, EPA-CB	.00026			.004	EPA-MD, EPA-CB	.00525			.001	EPA-CB	.0863			.01	EPA-MD, EPA-CB	.00385			.01	EPA-CB	.0781			.028	EPA-CB	.00232			.001	EPA-CB	.00051			.002	EPA-SQ, EPA-CB	0			.004	EPA-ND, EPA-CB	?					?					.0515			.205	EPA-SQ, EPA-CB	.00124			.017	EPA-MD, EPA-CB	0			.01	EPA-ND, EPA-CB	.2			1.769	EPA-SQ, EPA-CB	0			.028	EPA-ND, EPA-CB	.0192			.011	EPA-CB	.00033			.001	EPA-SQ, EPA-CB	.0324			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2016	12	08	20161208	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					7			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2016	12	08	20161208	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					9			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2016	12	08	20161208	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					11			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2016	12	08	20161208	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					7			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	11	20161211	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					18			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	11	20161211	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.0551			.014	EPA-CB	.00117			.017	EPA-SQ, EPA-CB	.00038			.022	EPA-MD, EPA-CB	.00685			.02	EPA-SQ, EPA-CB	.00002			.0006	EPA-MD, EPA-CB	.00007			.001	EPA-MD, EPA-CB	.869			.276	EPA-CB	.00106			.002	EPA-SQ, EPA-CB	.00027			.004	EPA-MD, EPA-CB	.0263			.001	EPA-CB	.148			.01	EPA-SQ, EPA-CB	.00252			.01	EPA-CB	.503			.028	EPA-CB	.00442			.001	EPA-CB	.00085			.002	EPA-SQ, EPA-CB	0			.004	EPA-ND, EPA-CB	?					?					.163			.205	EPA-CB	.00492			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	3.41			1.769	EPA-CB	.00055			.028	EPA-MD, EPA-CB	0			.011	EPA-ND, EPA-CB	.002			.001	EPA-CB	.00851			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	14	20161214	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					19			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	14	20161214	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					17			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2016	12	14	20161214	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.062			.014	EPA-CB	.00223			.017	EPA-SQ, EPA-CB	.00252			.022	EPA-SQ, EPA-CB	.00758			.02	EPA-SQ, EPA-CB	.00002			.0006	EPA-MD, EPA-CB	.00022			.001	EPA-SQ, EPA-CB	.827			.276	EPA-CB	.00236			.002	EPA-SQ, EPA-CB	.00021			.004	EPA-MD, EPA-CB	.0133			.001	EPA-CB	.192			.01	EPA-SQ, EPA-CB	.0035			.01	EPA-CB	.0493			.028	EPA-SQ, EPA-CB	.00507			.001	EPA-CB	.00052			.002	EPA-SQ, EPA-CB	.00102			.004	EPA-SQ, EPA-CB	?					?					.0835			.205	EPA-SQ, EPA-CB	.00296			.017	EPA-SQ, EPA-CB	.00009			.01	EPA-MD, EPA-CB	.0526			1.769	EPA-MD, EPA-CB	.00104			.028	EPA-MD, EPA-CB	.00637			.011	EPA-CB	.00069			.001	EPA-SQ, EPA-CB	.0444			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2016	12	14	20161214	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					18			4		?					?					?					?					?					?					?					?				
