"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-17","12.75",",,W"," 9999",",X,X",,,"0.00",",,X,2400",,,,,,,"68",",,X","51",",,X","   30",",,X","   40",",,X","25.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-18","8.28",",,W"," 9999",",X,X",,,"0.00",",,X,2400",,,,,,,"69",",,X","47",",,X","  120",",,X","  160",",,X","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-19","10.07",",,W"," 9999",",X,X",,,"0.00","T,,X,2400",,,,,,,"78",",,X","65",",,X","  150",",,X","  170",",,X","23.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-20","9.40",",,W"," 9999",",X,X",,,"0.02",",,X,2400",,,,,,,"83",",,X","74",",,X","  160",",,X","  150",",,X","17.9",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-21","11.41",",,W"," 9999",",X,X",,,"0.00",",,X,2400",,,,,,,"82",",,X","74",",,X","  150",",,X","  150",",,X","21.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-22","11.18",",,W"," 9999",",X,X",,,"0.15",",,X,2400",,,,,,,"75",",,X","56",",,X","  350",",,X","  340",",,X","21.0",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-23","7.38",",,W"," 9999",",X,X",,,"0.00",",,X,2400",,,,,,,"73",",,X","52",",,X","  360",",,X","  360",",,X","17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-24","4.47",",,W"," 9999",",X,X",,,"0.00",",,X,2400",,,,,,,"65",",,X","50",",,X","   60",",,X","   80",",,X","12.1",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-25","5.37",",,W"," 9999",",X,X",,,"0.00",",,X,2400",,,,,,,"78",",,X","52",",,X","  180",",,X","  120",",,X","16.1",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-26","11.41",",,W"," 9999",",X,X",,,"1.48",",,X,2400",,,,,,,"75",",,X","54",",,X","  330",",,X","  330",",,X","28.0",",,X","36.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-27","14.76",",,W"," 9999",",X,X",,,"0.00",",,X,2400",,,,,,,"54",",,X","42",",,X","  320",",,X","  310",",,X","25.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-28","6.49",",,W"," 1424",",,X"," 1400",",,W","0.00",",,X,2400",,,,,,,"57",",,X","32",",,X","  320",",,X","  320",",,X","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-29","6.26",",,W"," 1051",",,X"," 0713",",,W","0.00",",,X,2400",,,,,,,"68",",,X","36",",,X","  360",",,X","  210",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-11-30","3.80",",,W"," 0003",",,X"," 1326",",,W","0.00",",,X,2400",,,,,,,"66",",,X","42",",,X","  360",",,X","  210",",,X","12.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-01","6.93",",,W",,,,,"0.00",",,X,2400",,,,,,,"74",",,X","44",",,X","  110",",,X","  120",",,X","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-02","9.62",",,W",,,,,"0.00",",,X,2400",,,,,,,"71",",,X","59",",,X","  110",",,X","  120",",,X","17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-03","9.62",",,W",,,,,"0.00",",,X,2400",,,,,,,"79",",,X","64",",,X","  160",",,X","  150",",,X","25.9",",,X","36.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-04","7.61",",,W",,,,,"0.78",",,X,2400",,,,,,,"73",",,X","57",",,X","   20",",,X","   20",",,X","16.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-05","12.75",",,W",,,,,"0.47",",,X,2400",,,,,,,"57",",,X","46",",,X","  340",",,X","  300",",,X","19.9",",,X","28.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-06","13.20",",,W",,,,,"0.00","T,,X,2400",,,,,,,"46",",,X","36",",,X","  350",",,X","  350",",,X","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-07","7.61",",,W",,,,,"0.00",",,X,2400",,,,,,,"51",",,X","32",",,X","  340",",,X","  330",",,X","17.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-08","5.59",",,W",,,,,"0.00",",,X,2400",,,,,,,"56",",,X","31",",,X","  110",",,X","  180",",,X","13.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-09","7.38",",,W",,,,,"0.00","T,,X,2400",,,,,,,"64",",,X","50",",,X","   60",",,X","   60",",,X","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-10","10.74",",,W",,,,,"0.00",",,X,2400",,,,,,,"58",",,X","49",",,X","   60",",,X","   50",",,X","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-11","7.83",",,W",,,,,"0.00","T,,X,2400",,,,,,,"57",",,X","46",",,X","   40",",,X","   50",",,X","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-12","8.28",",,W",,,,,"0.00",",,X,2400",,,,,,,"63",",,X","48",",,X","   90",",,X","   80",",,X","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-13","10.07",",,W",,,,,"0.00",",,X,2400",,,,,,,"62",",,X","59",",,X","  110",",,X","  120",",,X","16.1",",,X","25.1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-14","9.40",",,W",,,,,"0.00","T,,X,2400",,,,,,,"79",",,X","62",",,X","  160",",,X","  150",",,X","21.0",",,X","28.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-15","6.49",",,W",,,,,"0.15",",,X,2400",,,,,,,"79",",,X","66",",,X","  170",",,X","  160",",,X","14.1",",,X","17.0",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-16","13.42",",,W",,,,,"0.02",",,X,2400",,,,,,,"69",",,X","53",",,X","   10",",,X","   10",",,X","21.0",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-17","10.07",",,W",,,,,"0.00",",,X,2400",,,,,,,"65",",,X","52",",,X","   20",",,X","   20",",,X","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-18","7.16",",,W",,,,,"0.00",",,X,2400",,,,,,,"63",",,X","49",",,X","  130",",,X","  110",",,X","14.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-19","10.07",",,W",,,,,"0.19",",,X,2400",,,,,,,"74",",,X","56",",,X","  140",",,X","  140",",,X","25.1",",,X","32.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-20","8.50",",,W",,,,,"0.72",",,X,2400",,,,,,,"70",",,X","50",",,X","  210",",,X","  200",",,X","21.9",",,X","29.1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-21","5.14",",,W",,,,,"0.06",",,X,2400",,,,,,,"61",",,X","45",",,X","   10",",,X","   50",",,X","14.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-22","6.93",",,W",,,,,"1.17",",,X,2400",,,,,,,"58",",,X","50",",,X","  310",",,X","  320",",,X","25.1",",,X","33.1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-23","11.41",",,W",,,,,"0.00","T,,X,2400",,,,,,,"56",",,X","49",",,X","   40",",,X","   40",",,X","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-24","13.65",",,W",,,,,"0.65",",,X,2400",,,,,,,"52",",,X","45",",,X","   40",",,X","   40",",,X","21.9",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-25","10.07",",,W",,,,,"0.00","T,,X,2400",,,,,,,"49",",,X","45",",,X","   20",",,X","  320",",,X","17.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-26","6.71",",,W",,,,,"0.00","T,,X,2400",,,,,,,"52",",,X","41",",,X","  290",",,X","  280",",,X","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-27","5.59",",,W",,,,,"0.00",",,X,2400",,,,,,,"62",",,X","38",",,X","  300",",,X","  320",",,X","13.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-28","3.80",",,W",,,,,"0.00",",,X,2400",,,,,,,"67",",,X","37",",,X","  160",",,Z",,,"11.0",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-29","3.36",",,W",,,,,"0.00",",,X,2400",,,,,,,"66",",,X","44",",,X","  280",",,X","  320",",,X","10.1",",,X","17.9",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-30","3.80",",,W",,,,,"0.00",",,X,2400",,,,,,,"71",",,X","44",",,X","  280",",,X","  270",",,X","15.0",",,X","19.9",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-12-31","5.82",",,W",,,,,"0.00",",,X,2400",,,,,,,"75",",,X","59",",,X","  220",",,X","  210",",,X","17.0",",,X","21.9",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-01","15.21",",,W",,,,,"0.00","T,,X,2400",,,,,,,"71",",,X","51",",,X","  350",",,X","  350",",,X","25.1",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-02","11.41",",,W",,,,,"0.00",",,X,2400",,,,,,,"62",",,X","44",",,X","   30",",,X","  360",",,X","21.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-03","5.82",",,W",,,,,"0.00",",,X,2400",,,,,,,"55",",,X","38",",,X","   80",",,X","   70",",,X","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-04","3.58",",,W",,,,,"0.00",",,X,2400",,,,,,,"72",",,X","43",",,X","  210",",,X","  220",",,X","14.1",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-05","3.58",",,W",,,,,"0.00",",,X,2400",,,,,,,"75",",,X","55",",,X","  260",",,X","  270",",,X","12.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-06","7.83",",,W",,,,,"0.00",",,Z,2400",,,,,,,"76",",,X","59",",,X","  200",",,X","  180",",,X","21.9",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-07","5.82",",,W",,,,,"0.00",",,X,2400",,,,,,,"76",",,X","56",",,X","  250",",,X","  240",",,X","16.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-08","6.49",",,W",,,,,"0.01",",,X,2400",,,,,,,"77",",,X","63",",,X","  160",",,X","  150",",,X","17.0",",,X","23.9",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-09","9.84",",,W",,,,,"4.06",",,X,2400",,,,,,,"70",",,X","58",",,X","  310",",,X","  310",",,X","38.0",",,X","45.0",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-10","12.30",",,W",,,,,"0.00","T,,X,2400",,,,,,,"58",",,X","47",",,X","  280",",,X","  320",",,X","21.9",",,X","34.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-11","8.05",",,W",,,,,"0.00",",,X,2400",,,,,,,"72",",,X","42",",,X","  300",",,X","  300",",,X","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-12","16.33",",,W",,,,,"0.00",",,X,2400",,,,,,,"61",",,X","39",",,X","  340",",,X","  340",",,X","36.0",",,X","46.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-13","3.13",",,W",,,,,"0.00",",,X,2400",,,,,,,"54",",,X","31",",,X","  250",",,X","  250",",,X","10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-14","4.47",",,W",,,,,"0.00",",,X,2400",,,,,,,"63",",,X","34",",,X","  230",",,X","  220",",,X","14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-15","6.49",",,W",,,,,"0.00",",,X,2400",,,,,,,"68",",,X","39",",,X","  170",",,X","  150",",,X","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-16","10.74",",,W",,,,,"0.02",",,X,2400",,,,,,,"77",",,X","62",",,X","  190",",,X","  170",",,X","21.9",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-17","10.29",",,W",,,,,"0.05",",,X,2400",,,,,,,"75",",,X","52",",,X","  360",",,X","  360",",,X","21.9",",,X","28.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-18","8.50",",,W",,,,,"0.00",",,X,2400",,,,,,,"62",",,X","43",",,X","   30",",,X","   10",",,X","17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-19","7.83",",,W",,,,,"0.00",",,X,2400",,,,,,,"75",",,X","50",",,X","  220",",,X","  230",",,X","21.9",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-20","12.53",",,W",,,,,"0.00",",,X,2400",,,,,,,"79",",,X","64",",,X","  200",",,X","  210",",,X","25.1",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-21","6.71",",,W",,,,,"0.00","T,,X,2400",,,,,,,"72",",,X","63",",,X","  240",",,X","  230",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-22","10.07",",,W",,,,,"0.00",",,X,2400",,,,,,,"78",",,X","64",",,X","  180",",,X","  200",",,X","23.0",",,X","31.1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-23","7.61",",,W",,,,,"0.00",",,X,2400",,,,,,,"72",",,X","57",",,X","  360",",,X","   20",",,X","14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-24","9.84",",,W",,,,,"0.08",",,X,2400",,,,,,,"71",",,X","58",",,X","  120",",,X","  110",",,X","21.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-25","12.30",",,W",,,,,"0.93",",,X,2400",,,,,,,"73",",,X","55",",,X","  130",",,X","  130",",,X","28.0",",,X","38.0",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-26","9.62",",,W",,,,,"0.00","T,,X,2400",,,,,,,"65",",,X","50",",,X","  290",",,X","  280",",,X","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-27","5.14",",,W",,,,,"0.00",",,X,2400",,,,,,,"67",",,X","41",",,X","  150",",,X","  160",",,X","16.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-28","11.41",",,W",,,,,"0.00",",,X,2400",,,,,,,"67",",,X","50",",,X","   40",",,X","   30",",,X","25.1",",,X","32.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-29","6.49",",,W",,,,,"0.00",",,X,2400",,,,,,,"62",",,X","43",",,X","   80",",,X","   80",",,X","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-30","5.37",",,W",,,,,"0.00","T,,X,2400",,,,,,,"69",",,X","45",",,X","  150",",,X","  150",",,X","16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2012-01-31","5.37",",,W",,,,,"0.23",",,X,2400",,,,,,,"72",",,X","58",",,X","  160",",,X","  190",",,X","12.1",",,X","16.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
