"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-24","15.88",",,W"," 2141",",,W"," 2203",",,W","0.00",",,W,2400",,,,,"75",",,W","79",",,W","70",",,W","    0",",,W","   10",",,W","   10",",,W","25.9",",,W","31.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-25","15.21",",,W"," 0203",",,W"," 2353",",,W","0.00",",,W,2400",,,,,"69",",,W","74",",,W","63",",,W","    0",",,W","   30",",,W","   30",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-26","11.18",",,W"," 0855",",,W"," 0901",",,W","0.00",",,W,2400",,,,,"70",",,W","76",",,W","63",",,W",,,"   40",",,W","   30",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-27","7.61",",,W"," 1233",",,W"," 1231",",,W","0.00",",,W,2400",,,,,"72",",,W","78",",,W","65",",,W",,,"   20",",,W","   10",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-28","8.72",",,W"," 1143",",,W"," 1159",",,W","0.00",",,W,2400",,,,,"72",",,W","79",",,W","65",",,W",,,"   50",",,W","   40",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-29","12.08",",,W"," 2228",",,W"," 2228",",,W","0.00",",,W,2400",,,,,"74",",,W","81",",,W","66",",,W",,,"   20",",,W","   20",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-30","11.86",",,W"," 0323",",,W"," 1640",",,W","0.00",",,W,2400",,,,,"71",",,W","78",",,W","63",",,W",,,"   30",",,W","   10",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-01","6.93",",,W"," 1144",",,W"," 1123",",,W","0.00",",,W,2400",,,,,"72",",,W","79",",,W","65",",,W",,,"  360",",,W","  350",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-02","6.93",",,W"," 1357",",,W"," 1346",",,W","0.00",",,W,2400",,,,,"74",",,W","81",",,W","66",",,W",,,"  110",",,W","   90",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-03","8.05",",,W"," 1358",",,W"," 1352",",,W","0.00",",,W,2400",,,,,"77",",,W","83",",,W","70",",,W",,,"  140",",,W","  130",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-04","9.40",",,W"," 1319",",,W"," 1252",",,W","0.00",",,W,2400",,,,,"78",",,W","81",",,W","74",",,W","    0",",,W","  120",",,W","  120",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-05","9.17",",,W"," 2159",",,W"," 2158",",,W","1.31",",,W,2400",,,,,"78",",,W","85",",,W","70",",,W","    0",",,W","  350",",,W","  340",",,W","32.0",",,W","36.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-06","15.88",",,W"," 1057",",,W"," 0342",",,W","0.13",",,W,2400",,,,,"67",",,W","71",",,W","62",",,W","    0",",,W","  360",",,W","  340",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-07","10.29",",,W"," 0457",",,W"," 0531",",,W","0.00",",,W,2400",,,,,"67",",,W","72",",,W","62",",,W","    0",",,W","   40",",,W","   40",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-08","9.40",",,W"," 1503",",,W"," 1449",",,W","0.00",",,W,2400",,,,,"72",",,W","80",",,W","64",",,W","    0",",,W","  100",",,W","  100",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-09","11.63",",,W"," 1340",",,W"," 1205",",,W","0.01",",,W,2400",,,,,"79",",,W","83",",,W","75",",,W","    0",",,W","  120",",,W","  120",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-10","9.84",",,W"," 1425",",,W"," 1304",",,W","0.09",",,W,2400",,,,,"81",",,W","85",",,W","77",",,W","    0",",,W","  130",",,W","  130",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-11","8.50",",,W"," 1330",",,W"," 1317",",,W","0.80",",,W,2400",,,,,"75",",,W","80",",,W","70",",,W","    0",",,W","   10",",,W","   20",",,W","25.1",",,W","30.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-12","11.18",",,W"," 2311",",,W"," 2310",",,W","0.28",",,W,2400",,,,,"78",",,W","84",",,W","72",",,W","    0",",,W","  150",",,W","  150",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-13","14.32",",,W"," 0455",",,W"," 0454",",,W","2.06",",,W,2400",,,,,"72",",,W","80",",,W","63",",,W","    0",",,W","  340",",,W","  340",",,W","34.9",",,W","38.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-14","9.84",",,W"," 2158",",,W"," 2157",",,W","0.00",",,W,2400",,,,,"69",",,W","77",",,W","61",",,W","    0",",,W","  100",",,W","  100",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-15","8.95",",,W"," 0750",",,W"," 1109",",,W","0.00",",,W,2400",,,,,"76",",,W","81",",,W","71",",,W","    0",",,W","  150",",,W","  130",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-16","19.91",",,W"," 0802",",,W"," 0747",",,W","0.00",",,W,2400",,,,,"66",",,W","72",",,W","59",",,W","    0",",,W","   10",",,W","   10",",,W","33.1",",,W","40.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-17","10.74",",,W"," 0929",",,W"," 0848",",,W","0.00",",,W,2400",,,,,"63",",,W","69",",,W","57",",,W","    0",",,W","   70",",,W","   80",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-18","6.71",",,W"," 2243",",,W"," 1256",",,W","0.00",",,W,2400",,,,,"68",",,W","75",",,W","60",",,W","    0",",,W","  130",",,W","  130",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-19","6.93",",,W"," 1651",",,W"," 0110",",,W","0.00",",,W,2400",,,,,"73",",,W","79",",,W","66",",,W","    0",",,W","   80",",,W","  150",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-20","8.72",",,W"," 1221",",,W"," 1221",",,W","0.00",",,W,2400",,,,,"73",",,W","78",",,W","67",",,W","    0",",,W","   90",",,W","   80",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-21","9.40",",,W"," 1638",",,W"," 1452",",,W","0.00",",,W,2400",,,,,"76",",,W","82",",,W","70",",,W","    0",",,W","   90",",,W","   80",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-22","9.40",",,W"," 1609",",,W"," 1424",",,W","0.00",",,W,2400",,,,,"78",",,W","82",",,W","74",",,W","    0",",,W","  130",",,W","  130",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-23","10.07",",,W"," 2358",",,W"," 2346",",,W","0.01",",,W,2400",,,,,"79",",,W","84",",,W","74",",,W","    0",",,W","  160",",,W","  160",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-24","12.75",",,W"," 2353",",,W"," 1241",",,W","0.00",",,W,2400",,,,,"79",",,W","84",",,W","74",",,W","    0",",,W","   10",",,W","  190",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-25","16.11",",,W"," 0127",",,W"," 0929",",,W","0.00",",,W,2400",,,,,"74",",,W","80",",,W","68",",,W","    0",",,W","   20",",,W","   50",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-26","13.20",",,W"," 1123",",,W"," 1123",",,W","0.00",",,W,2400",,,,,"69",",,W","75",",,W","63",",,W","    0",",,W","   60",",,W","   60",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-27","9.84",",,W"," 1217",",,W"," 1215",",,W","0.00",",,W,2400",,,,,"68",",,W","75",",,W","60",",,W","    0",",,W","   70",",,W","   70",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-28","10.51",",,W"," 0936",",,W"," 1115",",,W","0.00",",,W,2400",,,,,"63",",,W","67",",,W","59",",,W","    0",",,W","   70",",,W","   50",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-29","9.40",",,W"," 1133",",,W"," 1428",",,W","0.00",",,W,2400",,,,,"66",",,W","72",",,W","59",",,W","    0",",,W","   70",",,W","   80",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-30","8.72",",,W"," 1340",",,W"," 1327",",,W","0.00",",,W,2400",,,,,"67",",,W","74",",,W","60",",,W","    0",",,W","   80",",,W","   60",",,W","14.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-10-31","10.29",",,W"," 2032",",,W"," 2031",",,W","0.00",",,W,2400",,,,,"72",",,W","79",",,W","65",",,W",,,"  130",",,W","  130",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-01","10.51",",,W"," 1631",",,W"," 1621",",,W","0.00","T,,W,2400",,,,,"76",",,W","81",",,W","71",",,W","    0",",,W","  140",",,W","  140",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-02","9.62",",,W"," 1558",",,W"," 1614",",,W","0.00",",,W,2400",,,,,"76",",,W","81",",,W","70",",,W",,,"   90",",,W","   90",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-03","7.61",",,W"," 0654",",,W"," 1409",",,W","0.01",",,W,2400",,,,,"76",",,W","82",",,W","69",",,W",,,"   50",",,W","   70",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-04","11.18",",,W"," 0907",",,W"," 2326",",,W","0.00",",,W,2400",,,,,"74",",,W","81",",,W","66",",,W",,,"   40",",,W","   40",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-05","10.29",",,W"," 1149",",,W"," 1157",",,W","0.00","T,,W,2400",,,,,"71",",,W","79",",,W","62",",,W",,,"   10",",,W","   10",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-06","6.93",",,W"," 1308",",,W",,,"0.00",",,W,2400",,,,,"69",",,W","77",",,W","60",",,W","    0",",,W","   80",",,W","    0",",,W","14.1",",,W","0.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-07","8.50",",,W"," 1128",",,W"," 1149",",,W","0.00",",,W,2400",,,,,"69",",,W","76",",,W","62",",,W","    0",",,W","   90",",,W","   90",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-08","5.59",",,W"," 1429",",,W"," 1426",",,W","0.00",",,W,2400",,,,,"72",",,W","78",",,W","66",",,W","    0",",,W","  110",",,W","  110",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-09","6.26",",,W"," 1725",",,W"," 1234",",,W","0.01",",,W,2400",,,,,"72",",,W","78",",,W","65",",,W","    0",",,W","  100",",,W","  100",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-10","5.82",",,W"," 0648",",,W"," 0852",",,W","0.00",",,W,2400",,,,,"71",",,W","77",",,W","64",",,W","    0",",,W","  360",",,W","   20",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-11","4.25",",,W"," 1610",",,W"," 1334",",,W","0.01",",,W,2400",,,,,"70",",,W","75",",,W","64",",,W","    0",",,W","  110",",,W","  120",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-12","7.16",",,W"," 1036",",,W"," 1146",",,W","0.00",",,W,2400",,,,,"71",",,W","76",",,W","65",",,W","    0",",,W","   80",",,W","   80",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-13","10.51",",,W"," 2356",",,W"," 2354",",,W","0.00",",,W,2400",,,,,"72",",,W","77",",,W","67",",,W","    0",",,W","  110",",,W","  100",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-14","14.09",",,W"," 2353",",,W",,,"0.00",",,W,2400",,,,,"74",",,W","78",",,W","70",",,W","    0",",,W","  100",",,W","    0",",,W","21.0",",,W","0.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-15","16.11",",,W"," 1848",",,W"," 1848",",,W","0.00",",,W,2400",,,,,"75",",,W","79",",,W","71",",,W","    0",",,W","   90",",,W","  100",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-16","13.42",",,W"," 0055",",,W",,,"0.00","T,,W,2400",,,,,"72",",,W","76",",,W","68",",,W","    0",",,W","  100",",,W","    0",",,W","19.9",",,W","0.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-17","8.05",",,W"," 1308",",,W"," 1329",",,W","0.00",",,W,2400",,,,,"69",",,W","75",",,W","62",",,W",,,"   70",",,W","  100",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-18","7.16",",,W"," 2254",",,W"," 1959",",,W","0.00",",,W,2400",,,,,"69",",,W","76",",,W","62",",,W",,,"  120",",,W","  110",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-19","8.95",",,W"," 2328",",,W"," 2349",",,W","0.01",",,W,2400",,,,,"68",",,W","77",",,W","58",",,W",,,"  340",",,W","  340",",,W","25.1",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-20","16.11",",,W"," 0644",",,W"," 0048",",,W","0.00",",,W,2400",,,,,"60",",,W","65",",,W","55",",,W",,,"   10",",,W","  330",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-21","8.72",",,W"," 2354",",,W",,,"0.01",",,W,2400",,,,,"60",",,W","66",",,W","53",",,W","    0",",,W","   30",",,W","    0",",,W","14.1",",,W","0.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-22","8.95",",,W"," 1202",",,W"," 1157",",,W","0.07",",,W,2400",,,,,"70",",,W","74",",,W","65",",,W","    0",",,W","  130",",,W","  130",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-23","11.86",",,W"," 1746",",,W"," 1744",",,W","0.00",",,W,2400",,,,,"73",",,W","78",",,W","68",",,W","    0",",,W","  140",",,W","  150",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-24","7.38",",,W"," 0000",",,W"," 2359",",,W","0.04",",,W,2400",,,,,"69",",,W","78",",,W","60",",,W",,,"  180",",,W","  190",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-25","10.51",",,W"," 2313",",,W"," 0308",",,W","0.00",",,W,2400",,,,,"0",",G,W",,,,,"    0",",,W","  130",",,W","  130",",,W","17.0",",,W","221.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-26","10.96",",,W"," 1312",",,W"," 1312",",,W","0.00","T,,W,2400",,,,,"75",",,W","79",",,W","71",",,W","    0",",,W","  160",",,W","  160",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-27","14.09",",,W"," 1745",",,W"," 0856",",,W","2.71",",,W,2400",,,,,"66",",,W","75",",,W","56",",,W","    0",",,W","   90",",,W","  310",",,W","34.9",",,W","40.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-28","17.90",",,W"," 2331",",,W"," 2337",",,W","1.34",",,W,2400",,,,,"49",",,W","56",",,W","42",",,W",,,"  300",",,W","  300",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-29","13.87",",,W"," 0427",",,W"," 1024",",,W","0.15",",,W,2400",,,,,"43",",,W","50",",,W","36",",,W","    0",",,W","  300",",,W","  280",",,W","28.0",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-11-30","4.03",",,W"," 2049",",,W",,,"0.00",",,W,2400",,,,,"52",",,W","62",",,W","42",",,W","    0",",,W","  140",",,W","    0",",,W","8.9",",,W","0.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-01","7.61",",,W"," 2241",",,W"," 2239",",,W","0.00","T,,W,2400",,,,,"63",",,W","69",",,W","56",",,W",,,"   30",",,W","   20",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-02","8.72",",,W"," 0555",",,W"," 0554",",,W","0.31",",,W,2400",,,,,"61",",,W","64",",,W","58",",,W",,,"  360",",,W","  360",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-03","10.96",",,W"," 0548",",,W"," 1123",",,W","0.00",",,W,2400",,,,,"66",",,W","73",",,W","59",",,W",,,"   80",",,W","  110",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-04","8.72",",,W"," 1450",",,W"," 1449",",,W","0.00",",,W,2400",,,,,,,,,,,,,"  100",",,W","  100",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-05","10.96",",,W"," 1258",",,W"," 1308",",,W","0.00",",,W,2400",,,,,"73",",,W","77",",,W","69",",,W",,,"  120",",,W","  110",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-06","7.83",",,W"," 1418",",,W"," 1336",",,W","0.01",",,W,2400",,,,,"73",",,W","77",",,W","68",",,W",,,"  120",",,W","  130",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-07","7.38",",,W"," 1338",",,W"," 1417",",,W","0.00",",,W,2400",,,,,"71",",,W","76",",,W","66",",,W",,,"  160",",,W","  160",",,W","14.1",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-08","16.11",",,W"," 1228",",,W"," 1015",",,W","0.04",",,W,2400",,,,,"63",",,W","71",",,W","54",",,W",,,"  340",",,W","  340",",,W","30.0",",,W","36.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-09","14.09",",,W"," 0006",",,W"," 0005",",,W","0.00","T,,W,2400",,,,,"55",",,W","59",",,W","51",",,W",,,"  360",",,W","  360",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-10","7.38",",,W"," 2306",",,W"," 2307",",,W","0.00",",,W,2400",,,,,"55",",,W","60",",,W","49",",,W",,,"   20",",,W","   20",",,W","6.9",",,W","6.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-11","12.53",",,W"," 1844",",,W"," 1831",",,W","0.04",",,W,2400",,,,,"64",",,W","70",",,W","57",",,W",,,"  120",",,W","  120",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-12","10.51",",,W"," 1207",",,W"," 1208",",,W","0.37",",,W,2400",,,,,"70",",,W","72",",,W","68",",,W",,,"  150",",,W","  150",",,W","25.9",",,W","30.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-13","14.54",",,W"," 1408",",,W"," 1400",",,W","0.34",",,W,2400",,,,,"62",",,W","73",",,W","51",",,W",,,"  270",",,W","  190",",,W","32.0",",,W","40.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-14","7.16",",,W"," 0113",",,W"," 0048",",,W","0.00",",,W,2400",,,,,"55",",,W","61",",,W","48",",,W",,,"  310",",,W","  300",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-15","14.54",",,W"," 1232",",,W"," 1228",",,W","0.00",",,W,2400",,,,,"65",",,W","71",",,W","58",",,W",,,"   90",",,W","  100",",,W","28.0",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-16","12.97",",,W"," 2216",",,W"," 2216",",,W","0.37",",,W,2400",,,,,"69",",,W","74",",,W","63",",,W",,,"  300",",,W","  300",",,W","29.1",",,W","33.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-17","14.09",",,W"," 0831",",,W"," 0829",",,W","0.00",",,W,2400",,,,,"61",",,W","67",",,W","55",",,W",,,"  300",",,W","  310",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-12-18","6.49",",,W"," 0459",",,W"," 1359",",,W","0.00",",,W,2400",,,,,"57",",,W","63",",,W","50",",,W",,,"   10",",,W","  150",",,W","12.1",",,W","13.0",",,W",,,,,,,,,,,,
