X,Y,OBJECTID_1,OBJECTID,ID,DIST_NM,CNTY_NM,T_FLAG,AADT_2019,AADT_2018,AADT_2017,AADT_2016,AADT_2015,AADT_2014,AADT_2013,AADT_2012,AADT_2011,AADT_2010,AADT_2009,AADT_2008,AADT_2007,AADT_2006,AADT_2005,AADT_2004,AADT_2003,AADT_2002,AADT_2001,AADT_2000,ZLEVEL
-94.988258,29.743893,22032,22032,182833,Houston,Harris,102H164,82509,79394,76511,76582,72815,60796,61757,60000,54000,56000,63000,55000,55000,49110,51230,50000,49000,50000,55000,45000,11
-94.990387,29.752665,22033,22033,182841,Houston,Harris,102H167,57728,57318,57663,57299,54890,48471,49204,47000,41000,51000,37000,45000,44000,32430,38850,41000,26000,29000,29000,28000,13
-94.983017,29.742359,22034,22034,182849,Houston,Harris,102H165,10929,11212,11901,9896,10354,10682,10958,11600,11500,11400,11900,12700,14400,14200,13730,12900,12100,11000,9600,11000,13
-94.979431,29.749926,22035,22035,182857,Houston,Harris,102H166,58835,59061,54740,54784,47211,46811,48591,44000,36000,38000,40000,39000,46000,27640,40360,40000,41000,44000,41000,40000,9
-94.94342,29.719618,22037,22037,182873,Houston,Harris,102E3086,16203,10144,14697,12123,16799,12087,12240,12000,13500,13800,12300,12700,12200,12400,10440,8500,8400,8500,8700,8400,10
-94.960579,29.722998,22038,22038,182881,Houston,Harris,102H160B,5397,4863,7570,7781,8364,7632,9043,8600,8200,10700,10800,10600,10500,9600,9400,9400,10500,10200,10800,9200,13
-94.95813,29.751234,22039,22039,182889,Houston,Harris,102H161A,48580,47663,45633,44644,37374,36420,36561,36000,29000,31000,32000,31000,45000,35240,31800,31000,33000,34000,34000,31000,9
-94.944542,29.751293,22041,22041,182905,Houston,Harris,102H161B,16920,17195,17922,18797,19067,15726,17152,16900,14400,16400,18000,17700,18500,17800,17820,20000,17500,18400,21000,20000,13
-95.020103,29.777203,22043,22043,182929,Houston,Harris,102H168,53258,54585,53621,56320,53124,41735,41874,40000,37000,38000,35000,42000,41000,26560,35830,35000,24000,27000,24000,25000,13
-95.004532,29.801113,22044,22044,182937,Houston,Harris,102H170,97116,93009,92655,84129,81884,77767,83389,82000,73000,72000,70000,76000,82000,68030,61940,61000,60000,54000,67000,55000,10
-95.025162,29.876745,22045,22045,182945,Houston,Harris,102H101,7760,8201,7272,8725,7577,6472,6548,6400,6300,5500,7100,5400,5100,5400,5280,6300,6300,6400,6200,6500,11
-94.990448,29.847519,22046,22046,182953,Houston,Harris,102H102,12325,12732,10706,13129,10839,9122,9905,9400,8800,8400,10100,8100,8400,7400,7950,8800,8800,9300,9400,11800,12
-94.940628,29.755598,22047,22047,182961,Houston,Harris,102H161C,40821,40100,37581,36041,38836,28942,25969,32000,25000,26000,27000,31000,35000,26500,27900,27000,29000,31000,30000,25000,9
-94.928024,29.759254,22048,22048,182969,Houston,Harris,102H161D,1536,1430,1517,1265,1621,1218,1257,1200,1300,1300,1250,1300,1150,1150,1130,800,1050,1050,1250,1100,13
-94.916733,29.77021,22049,22049,182977,Houston,Harris,102E3085,43107,38221,38289,41580,38990,33753,37983,36000,35000,34000,39000,40000,37000,38000,37000,36000,36000,35000,34000,35000,9
-94.947365,29.849485,22056,22056,183041,Houston,Harris,102E3083,7622,7622,7619,10371,6202,5978,7712,7100,4100,3800,4600,4000,4200,3500,3890,4600,4600,4900,5100,4500,12
-94.923569,29.819204,22057,22057,183049,Houston,Harris,102H102A,84144,75706,74168,72541,71756,72386,76251,74000,67000,67000,66000,69000,71000,63110,59310,58000,55000,47000,56000,0,13
-95.416794,29.898155,22061,22061,183089,Houston,Harris,102H79,45078,44726,43222,42165,46756,39885,38969,43000,48000,43000,42000,43000,43000,50000,44070,43000,41000,48000,46000,43000,10
-95.412109,29.925985,22062,22062,183097,Houston,Harris,102H81,305353,307796,291216,293264,302480,264638,281887,272000,301000,320000,315000,328000,320000,255360,297480,293000,309000,271000,262000,241000,13
-95.407936,29.931705,22063,22063,183105,Houston,Harris,102H82,31732,33054,32659,29344,30200,21063,30074,30000,28000,26000,26000,25000,25000,26000,31000,30000,28000,28000,28000,27000,10
-95.415398,29.944723,22064,22064,183113,Houston,Harris,102H81A,333496,332327,307802,314006,311693,307994,319640,312000,303000,313000,313000,291000,307000,231860,285160,284000,295000,240000,234000,227000,13
-95.380318,29.932676,22065,22065,183121,Houston,Harris,102H82A,26441,26441,27537,23006,26834,20785,25519,24000,21000,20000,21000,22000,22000,22000,23000,22000,21000,22000,21000,19000,11
-95.384796,29.938728,22067,22067,183137,Houston,Harris,102H37A,192793,193487,190148,191183,189509,31502,57931,26000,24000,177000,173000,178000,182000,156000,165050,159000,142000,157000,158000,141000,13
-95.346924,29.930365,22070,22070,183161,Houston,Harris,102H83,20614,20614,20474,16068,19154,18868,17507,15200,12800,12600,12500,12800,12600,12100,10660,10700,13000,13200,13600,11300,12
-95.335419,29.939184,22071,22071,183169,Houston,Harris,102H37,163438,162506,160450,164835,162771,43119,89086,43000,42000,156000,157000,160000,157000,92440,137700,136000,124000,134000,132000,115000,10
-95.306908,29.918379,22072,22072,183177,Houston,Harris,102H85,236114,231127,231294,227735,217606,183886,194314,179000,180000,184000,183000,174000,213000,205000,196150,193000,214000,175000,161000,129000,8
-95.313828,29.939367,22073,22073,183185,Houston,Harris,102H38,158188,156938,153700,155397,155102,10667,18715,8600,8800,135000,133000,130000,126000,89790,96460,96000,69000,73000,74000,64000,10
-95.302856,29.92835,22074,22074,183193,Houston,Harris,102H84,17739,18121,18803,18165,18414,15063,15643,13700,13200,14200,14300,14300,18800,20000,18400,18000,17400,17300,17500,14500,13
-95.314148,30.005478,22075,22075,183201,Houston,Harris,102H41,60985,63577,60563,60731,60461,53898,52941,54000,54000,50000,46000,51000,54000,45000,44630,40000,46000,46000,40000,41000,10
-95.30584,30.004438,22076,22076,183209,Houston,Harris,102H42,46764,49473,45670,46037,46865,41161,40196,41000,42000,41000,35000,40000,40000,36000,32250,30000,32000,34000,32000,28000,12
-95.305695,30.002186,22077,22077,183217,Houston,Harris,102H40,11504,12998,11666,10657,12153,11493,11894,11200,11200,10900,10600,11300,11600,10200,9350,8700,9200,9200,9100,8400,13
-95.402809,30.026897,22078,22078,183225,Houston,Harris,102H36A,63503,64746,61930,61989,65289,53625,50640,55000,55000,54000,48000,53000,53000,49000,46460,42000,46000,47000,45000,37000,12
-95.381813,30.020544,22079,22079,183233,Houston,Harris,102H36,43392,45178,42747,41568,41087,39275,34840,39000,39000,42000,37000,36000,37000,33000,31000,28000,56000,58000,55000,40000,10
-95.287567,29.958759,22081,22081,183249,Houston,Harris,102H45,227979,222750,221181,215735,207226,169219,179719,154000,167000,164000,168000,164000,187000,164390,189530,186000,196000,168000,164000,135000,12
-95.27845,30.001549,22082,22082,183257,Houston,Harris,102H39,23674,24325,22709,21287,22733,22054,22764,22000,21000,16600,19100,19200,19700,17100,15590,14600,15200,15600,14900,14400,13
-95.275421,30.004967,22083,22083,183265,Houston,Harris,102H43,48972,54247,46897,50153,46410,41783,42157,43000,46000,41000,34000,42000,42000,41000,36120,36000,41000,43000,43000,40000,10
-95.269096,30.002468,22084,22084,183273,Houston,Harris,102H44A,173035,167564,166411,163560,154928,127838,133301,125000,129000,129000,127000,125000,140000,106670,157660,152000,153000,137000,129000,0,13
-95.266113,30.000116,22085,22085,183281,Houston,Harris,102H47,13021,15811,12979,16053,13463,15655,15010,14200,14900,15100,17100,17300,15000,14200,14110,11600,14900,15700,18200,15100,13
-95.265541,30.010448,22086,22086,183289,Houston,Harris,102H44,177646,172149,170087,169680,162421,135527,136517,128000,133000,133000,130000,126000,139000,23000,126660,125000,146000,132000,121000,99000,13
-95.263023,30.004971,22087,22087,183297,Houston,Harris,102H46,40881,46030,41047,39462,40520,34738,31365,34000,38000,38000,38000,40000,41000,40000,38650,39000,42000,41000,46000,43000,10
-95.257828,29.999144,22088,22088,183305,Houston,Harris,102T4,10690,12730,10459,11145,10563,12575,11909,11900,11800,10100,11600,12100,12200,11700,13200,13100,13100,13800,15500,13000,13
-95.256783,29.999153,22089,22089,183313,Houston,Harris,102T5,10216,12221,10304,11014,10676,12414,11312,11400,11500,11800,11600,12000,12900,12300,12500,12400,13500,14300,15400,13400,13
-95.251381,29.999165,22090,22090,183321,Houston,Harris,102H48,9562,11183,9213,9731,9346,10867,10140,9900,10200,10900,11900,13800,11500,10500,11650,11000,11700,12300,14700,11600,13
-95.248482,30.0016,22091,22091,183329,Houston,Harris,102H49,45969,45969,41207,41893,40471,34624,36651,38000,41000,37000,36000,40000,40000,39000,37350,37000,37000,36000,35000,32000,11
-95.239784,29.999269,22092,22092,183337,Houston,Harris,102H50,45346,51189,47032,45040,45125,39125,42157,43000,46000,45000,44000,46000,46000,45000,43720,45000,47000,44000,42000,39000,12
-95.168159,29.998234,22094,22094,183353,Houston,Harris,102H51,32744,36302,34735,32703,32198,28527,31373,32000,31000,30000,29000,31000,30000,31000,29230,31000,33000,31000,27000,28000,12
-95.254326,30.042292,22095,22095,183361,Houston,Montgomery,170SP174,161931,155585,155197,142952,138212,113751,148169,125000,127000,121000,107000,115000,126000,91490,131010,129000,142000,120000,111000,92000,13
-95.250671,30.042686,22096,22096,183369,Houston,Harris,102E3071,10369,11534,10171,9900,10066,10349,10406,10100,10400,9500,9600,15000,15300,14600,12600,12300,13800,14700,13200,15700,13
-95.246033,30.055283,22097,22097,183377,Houston,Montgomery,170H124A,8829,10120,9218,10128,10434,8996,9088,8400,8400,7800,8100,8400,10600,10600,9130,8200,8600,10800,9000,10400,13
-95.241058,30.06951,22098,22098,183385,Houston,Montgomery,170H124B,11337,12812,10101,12338,10729,10343,3264,3200,7700,7200,8500,7800,9200,8900,8840,8200,8300,9800,8500,7700,13
-95.289284,30.13636,22099,22099,183393,Houston,Montgomery,170H120,23013,23013,22589,23499,21388,18927,19291,17000,16100,14400,15300,16600,17600,16000,16300,15700,14700,13900,13200,13000,10
-95.231651,30.096771,22101,22101,183409,Houston,Montgomery,170H124,8685,9170,8969,9190,9523,8291,3366,3300,7900,7600,8800,9100,10400,9800,9860,9700,9600,10300,8800,8300,13
-95.239212,30.104588,22102,22102,183417,Houston,Montgomery,170H121,36418,38703,40433,40777,38777,34779,35484,33000,30000,27000,24000,21000,23000,24000,24400,25000,24000,23000,23000,21000,12
-95.234474,30.111055,22103,22103,183425,Houston,Montgomery,170H122,106642,96439,89074,83600,82221,72391,79011,73000,73000,70000,77000,66000,83000,66570,72090,70000,70000,72000,66000,57000,9
-95.23011,30.101158,22104,22104,183433,Houston,Montgomery,170T43,16066,18121,16297,15940,15679,14370,16250,13700,17700,12000,14000,15100,17100,16400,16800,14000,15000,15700,14400,13100,13
-95.230782,30.102709,22105,22105,183441,Houston,Montgomery,170H123,17185,21135,18761,16638,17667,15995,14711,14200,13800,15700,13400,16200,17200,14500,13710,12900,13400,13700,13700,14200,11
-95.229362,30.103313,22106,22106,183449,Houston,Montgomery,170T42,13212,13212,11775,12940,13992,12044,4998,4900,8900,8800,10600,10200,11600,10300,10200,9500,10600,11700,10300,8800,13
-95.224792,30.117439,22107,22107,183457,Houston,Montgomery,170H125,10397,11407,10502,11077,13637,10830,3570,3500,7500,8000,9500,9400,9700,8000,8850,8400,9100,9400,9000,7700,13
-95.355553,30.208759,22108,22108,183465,Houston,Montgomery,170H99,20500,19676,21331,20172,19876,16620,14994,14700,14500,13300,13500,15200,12800,12000,13500,13000,11300,12100,11000,10300,12
-95.401138,30.260061,22109,22109,183473,Houston,Montgomery,170H98,12313,12313,11337,11491,11131,9094,8926,7800,7000,8000,8400,8100,8100,8000,8040,7700,7400,7500,7300,8000,11
-95.3591,30.212555,22110,22110,183481,Houston,Montgomery,170H99A,21973,21793,24051,22537,22722,22743,20400,20000,21000,20000,19000,18200,19700,18700,21360,19500,18200,16300,13600,13600,11
-95.356392,30.213465,22111,22111,183489,Houston,Montgomery,170H99B,13568,13568,12993,13121,12604,13005,14026,12500,12600,13500,11900,11700,12800,11900,13020,13200,11300,10800,8000,7500,9
-95.354942,30.273947,22112,22112,183497,Houston,Montgomery,170H102,9103,10524,9742,10339,9309,9002,7446,7300,7200,7500,7400,7800,8300,7700,7520,7700,7900,8200,6700,6900,12
-95.329094,30.252562,22113,22113,183505,Houston,Montgomery,170H101,5164,4690,4289,3414,4040,2650,4192,3700,3600,3700,3800,3800,3700,4100,4090,3900,4300,4000,3700,2700,11
-95.302559,30.238888,22114,22114,183513,Houston,Montgomery,170H100,7093,8179,7825,7996,7190,5724,5917,5700,5400,6000,5900,5800,6300,5900,5630,5600,5500,5600,5100,4900,12
-95.312798,30.257908,22115,22115,183521,Houston,Montgomery,170H106,4786,4416,4204,3243,3409,3143,3707,3600,3500,3600,3200,3200,3000,3500,3800,3200,3400,3200,3000,2000,13
-95.305496,30.248119,22116,22116,183529,Houston,Montgomery,170H105,7448,6911,6433,4997,5618,5035,6214,5300,5200,5300,5100,5000,4900,5100,5660,5100,5000,4700,3200,2800,12
-95.388573,30.297306,22117,22117,183537,Houston,Montgomery,170H103,11290,11290,10476,11221,10201,8737,8568,8400,8400,8800,10200,9100,10000,9400,9600,9200,9200,9700,9500,8200,11
-95.419937,30.320065,22118,22118,183545,Houston,Montgomery,170H61,13867,13736,13533,13665,13150,11301,13871,12400,12200,12100,12300,12600,12700,12600,13260,12600,12500,11800,11700,11400,11
-95.419014,30.319536,22119,22119,183553,Houston,Montgomery,170H62,6062,6493,5952,5879,5188,5104,6676,5900,5500,5800,6300,5800,6500,6000,6400,5600,5600,5700,5700,5200,10
-95.419563,30.321077,22120,22120,183561,Houston,Montgomery,170H62A,8478,8478,8041,7491,7671,6098,7158,7000,6100,6000,6000,5600,5900,5400,5380,4700,4400,4400,4300,4100,12
-95.403252,30.32332,22121,22121,183569,Houston,Montgomery,170H63,11106,10156,9563,10286,11783,10624,9671,9000,9100,9000,8900,8900,9000,9000,9230,8800,9400,8300,8100,8100,9
-95.402534,30.322739,22122,22122,183577,Houston,Montgomery,170H63A,13250,12893,11918,12519,12147,11925,12566,12400,11500,11600,10900,10300,11400,10800,10900,11100,10900,9900,9400,8800,13
-95.402855,30.323988,22123,22123,183585,Houston,Montgomery,170H64,16000,14113,13789,14081,13445,12176,12804,13700,13700,15300,13700,14100,15800,14700,15890,16700,13400,12700,12700,11300,13
-95.392326,30.321291,22124,22124,183593,Houston,Montgomery,170H65,6261,5501,5501,5978,5448,5347,6329,5500,5800,5200,5500,5300,5700,4500,5360,5000,4400,4200,4100,4200,12
-95.384254,30.327147,22125,22125,183601,Houston,Montgomery,170H66,21770,19994,19053,19469,20619,17891,18852,18500,18700,18400,18400,18600,21000,21000,20920,19900,19700,17000,16100,16400,9
-95.408989,30.389902,22126,22126,183609,Houston,Montgomery,170H54,6369,5801,6562,6460,6028,5098,5610,5500,4700,3800,4300,3700,4000,4000,4000,3800,3800,3400,3100,3200,12
-95.407455,30.385998,22127,22127,183617,Houston,Montgomery,170H56,12950,12753,12534,11686,11220,10153,11876,10400,9600,8600,8900,8800,9500,8900,8810,9000,8000,7700,7400,7100,10
-95.404839,30.389906,22128,22128,183625,Houston,Montgomery,170H55,10110,10170,9734,9735,9605,8590,9961,8300,8100,6900,7300,7500,7900,7300,7000,7000,6700,6100,5900,5500,12
-95.351433,30.294104,22129,22129,183633,Houston,Montgomery,170H104,3768,3513,3513,3221,2759,2426,2910,2500,2500,2600,2600,2500,2500,2200,2880,2600,2700,2500,2400,2000,10
-95.340797,30.33304,22130,22130,183641,Houston,Montgomery,170H67,17500,16942,15661,15491,16784,14560,15153,14900,15200,14700,14800,14900,15900,16700,15880,15800,15700,13600,13900,14400,11
-95.328293,30.334253,22131,22131,183649,Houston,Montgomery,170H70,4534,4534,3375,3539,3494,2976,3589,3100,3000,3400,3300,2800,3300,3200,3130,3500,2900,3000,2700,2800,11
-95.337311,30.351147,22132,22132,183657,Houston,Montgomery,170H68,3727,4193,3696,3988,3989,3478,4068,3500,3400,3400,3500,3400,3500,3300,3290,3500,3200,3100,2900,2800,12
-95.331871,30.394112,22133,22133,183665,Houston,Montgomery,170H69,3313,3888,3233,3282,3115,2671,2948,2600,2600,2300,2300,2400,2600,2500,2500,2600,2600,2400,2400,2300,11
-95.25135,30.191122,22134,22134,183673,Houston,Montgomery,170H127,12638,13016,10708,11831,10819,10181,11182,10300,9200,9700,8000,9100,11300,10700,11300,10000,10100,10600,7400,8300,12
-95.281853,30.214252,22135,22135,183681,Houston,Montgomery,170H107B,9092,9792,8966,10013,8986,9084,9283,8400,8500,8200,7700,7500,8600,8900,9840,8000,7800,7500,6800,6200,10
-95.277328,30.216553,22136,22136,183689,Houston,Montgomery,170H107A,8068,8068,7668,8983,7962,7029,7391,6800,6800,8100,7300,6000,6800,7200,7700,6400,5900,5000,4800,4600,11
-95.259407,30.254923,22137,22137,183697,Houston,Montgomery,170H107,3852,3668,3426,3446,3036,2832,2550,2500,2400,2600,2700,2500,2500,2000,2530,2200,2500,2400,2600,2000,11
-95.216896,30.155058,22138,22138,183705,Houston,Montgomery,170H126,23984,25840,23586,22804,23267,20896,23653,21000,19100,21000,16000,17900,23000,22000,23060,20000,18600,18800,14300,15400,12
-95.213646,30.149036,22139,22139,183713,Houston,Montgomery,170T41,10157,10852,10238,10405,12220,10367,4284,4200,8700,9500,10800,10800,10900,8700,10540,9600,10100,11600,9300,8600,13
-95.211922,30.150064,22140,22140,183721,Houston,Montgomery,170T40,17857,18427,15777,14238,13560,13002,11934,11700,12000,11300,11300,10500,11200,11200,13680,11300,11400,11700,11800,10200,12
-95.2127,30.151695,22141,22141,183729,Houston,Montgomery,170T39,14802,14182,14182,15414,15932,13243,5508,5400,10700,10100,9100,10400,11500,10100,14700,14700,11100,11200,10300,9100,13
-95.212685,30.154671,22142,22142,183737,Houston,Montgomery,170T38,18872,22189,17221,16635,15037,14024,13340,11700,11700,10600,9000,12200,12700,10000,12010,10600,11600,11700,9200,9400,12
-95.212608,30.159575,22143,22143,183745,Houston,Montgomery,170H128,85536,71358,66417,65521,65397,59000,55248,54000,57000,51000,60000,49000,58000,56000,53280,52000,51000,51000,47000,40000,13
-95.208862,30.162739,22144,22144,183753,Houston,Montgomery,170H129,1972,1225,1096,1225,1217,860,745,730,1450,1650,3700,2700,3100,2100,2560,4100,4000,4200,3600,2900,13
-95.1931,30.149296,22145,22145,183761,Houston,Montgomery,170H130,19705,19303,17306,15998,13480,11939,11322,11100,11700,10500,10500,10500,11200,11400,11460,10600,10500,10900,9000,9500,10
-95.192497,30.193693,22146,22146,183769,Houston,Montgomery,170H128A,8930,10053,8991,10539,9407,8427,8509,8000,7800,7700,8400,7000,7100,7100,7490,6800,6000,5500,3800,4600,11
-95.172356,30.219578,22147,22147,183777,Houston,Montgomery,170H114,76043,64759,58923,58358,58929,48148,48874,48000,49000,48000,43000,50000,53000,47800,51590,51000,48000,50000,50000,43000,10
-95.167305,30.232548,22148,22148,183785,Houston,Montgomery,170H108,10594,10594,10060,7975,9555,8606,8364,8200,8100,8300,8000,7400,8400,8400,8910,7900,7300,7600,6700,5200,12
-95.165474,30.229078,22149,22149,183793,Houston,Montgomery,170H113,5314,5527,4322,3262,3107,2121,1632,1600,2400,1700,1600,2200,2200,1050,2080,1400,3000,3000,2900,1700,13
-95.16391,30.232466,22150,22150,183801,Houston,Montgomery,170T37,9457,10098,8139,8091,7957,5825,8727,9600,9500,9400,10000,11000,11800,12200,12250,11000,9400,8000,8400,6500,12
-95.163048,30.232723,22151,22151,183809,Houston,Montgomery,170T36,15882,16458,12246,12052,11355,10700,6120,6000,10300,10500,10200,10100,10200,9200,11200,11500,10900,10900,9200,8400,13
-95.162216,30.233826,22152,22152,183817,Houston,Montgomery,170T34,2785,2785,2799,2842,2492,2229,2467,1400,2300,2400,2300,2100,2400,1600,1290,2500,2500,2300,2000,1850,13
-95.159744,30.233082,22153,22153,183825,Houston,Montgomery,170H111,14370,13816,9495,9561,9111,9598,10523,9300,9200,9100,9800,10100,9300,10200,10980,9400,9300,9800,9300,7500,10
